info,
sampleRate, 100,
aRange, 2,
gRange, 250,
start,99,
stop,258,
ax,-0.95458984375,-0.957275390625,-0.95947265625,-0.960205078125,-0.957275390625,-0.951416015625,-0.955078125,-0.95361328125,-0.9560546875,-0.953369140625,-0.955078125,-0.95849609375,-0.955322265625,-0.9580078125,-0.95361328125,-0.952880859375,-0.957763671875,-0.951416015625,-0.95458984375,-0.955322265625,-0.95361328125,-0.952392578125,-0.961669921875,-0.951904296875,-0.95458984375,-0.9541015625,-0.95654296875,-0.960205078125,-0.955078125,-0.951904296875,-0.95703125,-0.951416015625,-0.954833984375,-0.961669921875,-0.954833984375,-0.96337890625,-0.95703125,-0.957275390625,-0.96044921875,-0.953369140625,-0.9560546875,-0.96240234375,-0.953857421875,-0.955322265625,-0.9619140625,-0.953369140625,-0.953857421875,-0.95166015625,-0.95654296875,-0.95654296875,-0.95654296875,-0.956787109375,-0.95654296875,-0.954345703125,-0.950927734375,-0.955322265625,-0.9580078125,-0.956298828125,-0.959228515625,-0.956787109375,-0.953369140625,-0.960693359375,-0.956787109375,-0.955322265625,-0.959716796875,-0.9501953125,-0.9580078125,-0.959716796875,-0.95263671875,-0.95849609375,-0.962646484375,-0.9521484375,-0.954345703125,-0.95556640625,-0.9501953125,-0.958251953125,-0.955810546875,-0.9501953125,-0.957763671875,-0.9541015625,-0.953857421875,-0.954833984375,-0.95703125,-0.954833984375,-0.95947265625,-0.953369140625,-0.954833984375,-0.95361328125,-0.9560546875,-0.9560546875,-0.959716796875,-0.950927734375,-0.961669921875,-0.959228515625,-0.95458984375,-0.9541015625,-0.953857421875,-0.97314453125,-0.957275390625,-0.951171875,-0.95947265625,-0.95947265625,-0.958740234375,-0.96142578125,-0.963134765625,-0.9306640625,-0.978759765625,-0.95458984375,-0.96484375,-0.936279296875,-0.970458984375,-0.959716796875,-0.96484375,-0.97119140625,-0.95947265625,-0.954345703125,-0.956787109375,-0.95166015625,-0.964111328125,-0.95703125,-0.949462890625,-0.96875,-0.948974609375,-0.96435546875,-0.963623046875,-0.956787109375,-0.956787109375,-0.9501953125,-0.943359375,-0.9560546875,-0.96630859375,-0.95458984375,-0.949951171875,-0.917236328125,-0.959716796875,-0.922119140625,-0.974609375,-0.961669921875,-0.974609375,-0.950927734375,-0.94189453125,-0.96484375,-0.972412109375,-0.94189453125,-0.959228515625,-0.965087890625,-0.955078125,-0.9541015625,-0.957763671875,-0.956298828125,-0.9521484375,-0.966796875,-0.95703125,-0.94775390625,-0.9638671875,-0.966064453125,-0.951171875,-0.959716796875,-0.96826171875,-0.951904296875,-0.963134765625,-0.96728515625,-0.952880859375,-0.96142578125,-0.962646484375,-0.960693359375,-0.96044921875,-0.95947265625,-0.962646484375,-0.9638671875,-0.959228515625,-0.968017578125,-0.96435546875,-0.95654296875,-0.958984375,-0.96044921875,-0.955810546875,-0.956787109375,-0.955322265625,-0.953125,-0.964111328125,-0.957763671875,-0.94970703125,-0.95263671875,-0.95556640625,-0.95263671875,-0.962158203125,-0.95947265625,-0.959228515625,-0.9541015625,-0.954345703125,-0.95458984375,-0.965576171875,-0.964599609375,-0.959716796875,-0.946044921875,-0.96435546875,-0.95068359375,-0.953857421875,-0.953857421875,-0.954345703125,-0.9443359375,-0.972412109375,-0.949462890625,-0.9501953125,-0.967041015625,-0.960205078125,-0.953369140625,-0.96435546875,-0.949951171875,-0.953125,-0.96044921875,-0.957763671875,-0.945068359375,-0.955322265625,-0.957275390625,-0.94873046875,-0.95849609375,-0.96044921875,-0.9501953125,-0.961669921875,-0.953369140625,-0.955322265625,-0.95166015625,-0.953369140625,-0.955078125,-0.957275390625,-0.95458984375,-0.952880859375,-0.956298828125,-0.955810546875,-0.95654296875,-0.9521484375,-0.949462890625,-0.951171875,-0.9521484375,-0.94970703125,-0.955078125,-0.947998046875,-0.957763671875,-0.957275390625,-0.952880859375,-0.95654296875,-0.9560546875,-0.95556640625,-0.952392578125,-0.959716796875,-0.955810546875,-0.955322265625,-0.953857421875,-0.955078125,-0.9599609375,-0.955078125,-0.955322265625,-0.959228515625,-0.955078125,-0.95458984375,-0.9541015625,-0.95458984375,-0.95556640625,-0.95849609375,-0.94091796875,-0.96044921875,-0.9541015625,-0.95361328125,-0.953369140625,-0.957275390625,-0.948486328125,-0.9560546875,-0.95068359375,-0.958251953125,-0.95458984375,-0.9501953125,-0.9560546875,-0.9619140625,-0.9453125,-0.955810546875,-0.950927734375,-0.955810546875,-0.95751953125,-0.942626953125,-0.94384765625,-0.956787109375,-0.95947265625,-0.95849609375,-0.96240234375,-0.9560546875,-0.9521484375,-0.951416015625,-0.9609375,-0.958251953125,-0.958251953125,-0.952392578125,-0.9521484375,-0.9541015625,-0.9501953125,-0.95751953125,-0.958251953125,-0.952880859375,-0.954833984375,-0.95166015625,-0.953125,-0.961181640625,-0.959228515625,-0.953125,-0.9560546875,-0.9599609375,-0.953857421875,-0.9580078125,-0.9599609375,-0.951904296875,-0.9560546875,-0.9541015625,-0.95703125,-0.95703125,-0.958740234375,-0.959716796875,-0.960693359375,-0.9521484375,-0.953125,-0.9619140625,-0.954833984375,-0.9541015625,-0.9609375,-0.946044921875,-0.9609375,-0.958251953125,-0.954833984375,-0.965087890625,-0.95849609375,-0.953125,-0.950439453125,-0.955322265625,-0.956787109375,-0.96142578125,-0.951416015625,-0.9541015625,-0.954345703125,-0.953857421875,-0.958251953125,-0.955322265625,-0.956298828125,-0.9638671875,-0.956298828125,-0.953369140625,-0.959228515625,-0.956787109375,-0.953857421875,-0.951416015625,-0.95166015625,-0.95166015625,-0.96240234375,-0.95263671875,-0.953125,-0.955322265625,-0.951416015625,-0.95947265625,-0.9580078125,
ay,-0.005126953125,-0.003173828125,-0.002685546875,-0.00732421875,-0.005859375,-0.0048828125,-0.00537109375,-0.00439453125,-0.00537109375,-0.00244140625,-0.0009765625,-0.0087890625,-0.004150390625,-0.00927734375,-0.0107421875,-0.00927734375,-0.003662109375,-0.003662109375,-0.005859375,-0.004150390625,-0.0087890625,-0.004638671875,-0.01123046875,-0.00830078125,-0.0087890625,-0.0009765625,-0.005615234375,-0.000732421875,-0.001708984375,-0.004638671875,-0.010498046875,-0.0078125,-0.01025390625,-0.0078125,0.00048828125,-0.00537109375,-0.00537109375,-0.0068359375,-0.007080078125,-0.013427734375,-0.002685546875,-0.009521484375,-0.0048828125,-0.011962890625,-0.009033203125,-0.00732421875,-0.0048828125,-0.008056640625,-0.008056640625,-0.0029296875,-0.00390625,-0.009033203125,-0.010498046875,-0.010498046875,-0.00830078125,-0.003173828125,-0.00634765625,0.002197265625,-0.002197265625,-0.00537109375,-0.003662109375,-0.0078125,0.001220703125,-0.005126953125,-0.00537109375,-0.00244140625,-0.005615234375,-0.014892578125,-0.003662109375,-0.0078125,-0.0048828125,-0.007080078125,-0.002685546875,-0.00634765625,-0.00390625,-0.001220703125,-0.003662109375,-0.008056640625,-0.00244140625,-0.0029296875,-0.004150390625,-0.008056640625,-0.0087890625,-0.005859375,-0.00439453125,-0.0078125,-0.0146484375,-0.00146484375,-0.00732421875,-0.004150390625,-0.015869140625,-0.00146484375,-0.00830078125,-0.004150390625,-0.003662109375,-0.003173828125,-0.01123046875,-0.00390625,-0.03076171875,-0.009521484375,-0.017333984375,-0.007080078125,-0.009765625,0.01025390625,0.027587890625,0.06005859375,0.036376953125,0.01318359375,0.021728515625,-0.02197265625,-0.017333984375,-0.014404296875,-0.005859375,-0.00048828125,-0.0009765625,-0.00927734375,-0.00927734375,0.001708984375,-0.007568359375,-0.0107421875,0.0048828125,0.0380859375,0.007568359375,0.01220703125,0.006591796875,0.013671875,-0.0078125,-0.00146484375,-0.01171875,-0.0029296875,-0.013427734375,-0.012451171875,-0.011962890625,-0.10888671875,-0.072998046875,0.00732421875,0.036865234375,0.07763671875,-0.086669921875,0.042236328125,0.038818359375,-0.069091796875,-0.00048828125,0.01611328125,-0.03369140625,0.00537109375,-0.0234375,0.03173828125,-0.048828125,-0.0009765625,0.00244140625,-0.02685546875,-0.00341796875,-0.017333984375,-0.006103515625,0.000732421875,-0.01708984375,-0.0087890625,-0.00439453125,-0.01953125,-0.000244140625,-0.008056640625,-0.032958984375,-0.005615234375,-0.013671875,-0.035888671875,-0.015625,-0.0224609375,-0.020263671875,-0.0322265625,-0.029296875,-0.03125,-0.037353515625,-0.033203125,-0.031982421875,-0.044189453125,-0.04638671875,-0.037109375,-0.03857421875,-0.04833984375,-0.050048828125,-0.0439453125,-0.056396484375,-0.043701171875,-0.055419921875,-0.05322265625,-0.052490234375,-0.05908203125,-0.05908203125,-0.061767578125,-0.077392578125,-0.04052734375,-0.052978515625,-0.04248046875,-0.054443359375,-0.0791015625,-0.037841796875,-0.067626953125,-0.07861328125,-0.048583984375,-0.063720703125,-0.095703125,-0.030029296875,-0.086181640625,-0.0693359375,-0.027587890625,-0.069580078125,-0.07861328125,-0.03271484375,-0.065185546875,-0.06298828125,-0.0439453125,-0.056640625,-0.057373046875,-0.048095703125,-0.054931640625,-0.05517578125,-0.048095703125,-0.049072265625,-0.058837890625,-0.049560546875,-0.05078125,-0.05615234375,-0.048095703125,-0.04931640625,-0.05615234375,-0.04052734375,-0.045166015625,-0.0546875,-0.044189453125,-0.048583984375,-0.0478515625,-0.045654296875,-0.04345703125,-0.038818359375,-0.0390625,-0.03564453125,-0.037109375,-0.03857421875,-0.035400390625,-0.02685546875,-0.03515625,-0.030029296875,-0.0302734375,-0.035400390625,-0.02685546875,-0.0283203125,-0.03466796875,-0.025634765625,-0.029296875,-0.023681640625,-0.026123046875,-0.025146484375,-0.023193359375,-0.021240234375,-0.025390625,-0.02685546875,-0.01806640625,-0.015625,-0.016357421875,-0.01416015625,-0.0166015625,-0.018310546875,-0.02099609375,-0.026123046875,-0.014892578125,-0.025146484375,-0.018310546875,-0.01416015625,-0.009765625,-0.0087890625,-0.0078125,-0.028564453125,0.001708984375,-0.00537109375,-0.01318359375,-0.007080078125,-0.023193359375,-0.012451171875,-0.0048828125,-0.02685546875,-0.015625,0.005126953125,-0.009033203125,-0.01513671875,-0.01025390625,-0.003173828125,-0.0224609375,-0.00830078125,-0.007080078125,-0.0048828125,-0.00537109375,-0.018310546875,-0.01318359375,-0.0146484375,-0.010986328125,-0.006103515625,-0.010498046875,-0.0087890625,-0.001708984375,-0.010009765625,-0.0126953125,-0.00244140625,-0.00146484375,-0.005859375,-0.0126953125,-0.010986328125,-0.004150390625,-0.010498046875,-0.009521484375,-0.003662109375,-0.0078125,-0.005615234375,-0.002685546875,-0.0087890625,-0.0048828125,-0.0048828125,-0.0068359375,-0.00830078125,-0.010498046875,-0.0029296875,-0.005859375,-0.009521484375,-0.012451171875,-0.0078125,-0.00732421875,-0.0068359375,-0.0068359375,-0.0048828125,-0.009033203125,-0.005859375,-0.00537109375,-0.00634765625,-0.007568359375,-0.009521484375,-0.005126953125,-0.00341796875,-0.01220703125,-0.007080078125,-0.0068359375,-0.006103515625,-0.01025390625,-0.009521484375,-0.0078125,-0.002685546875,-0.00732421875,-0.012939453125,-0.012939453125,-0.0107421875,-0.008544921875,-0.00439453125,-0.006591796875,-0.001708984375,0.00146484375,-0.007568359375,-0.005859375,-0.00537109375,-0.008544921875,
az,-0.166748046875,-0.168212890625,-0.169677734375,-0.171630859375,-0.16650390625,-0.173828125,-0.169189453125,-0.1728515625,-0.1640625,-0.16748046875,-0.168701171875,-0.170166015625,-0.168212890625,-0.164306640625,-0.171875,-0.174560546875,-0.16552734375,-0.169189453125,-0.170166015625,-0.166748046875,-0.169921875,-0.17041015625,-0.173583984375,-0.162353515625,-0.170166015625,-0.167236328125,-0.17333984375,-0.167724609375,-0.171630859375,-0.172607421875,-0.1728515625,-0.16796875,-0.168701171875,-0.16650390625,-0.170166015625,-0.179931640625,-0.169677734375,-0.164306640625,-0.16552734375,-0.160888671875,-0.17724609375,-0.171875,-0.162109375,-0.1640625,-0.177734375,-0.171630859375,-0.166748046875,-0.16015625,-0.1728515625,-0.16064453125,-0.16162109375,-0.16943359375,-0.164306640625,-0.16943359375,-0.176513671875,-0.16455078125,-0.168701171875,-0.162841796875,-0.164794921875,-0.1708984375,-0.17041015625,-0.170166015625,-0.172607421875,-0.167236328125,-0.163330078125,-0.167724609375,-0.17138671875,-0.171875,-0.176513671875,-0.167724609375,-0.17333984375,-0.16162109375,-0.173583984375,-0.169921875,-0.162109375,-0.163330078125,-0.17431640625,-0.170166015625,-0.179443359375,-0.169189453125,-0.16357421875,-0.188720703125,-0.173583984375,-0.17236328125,-0.16650390625,-0.165771484375,-0.163818359375,-0.155029296875,-0.1630859375,-0.163330078125,-0.13916015625,-0.242919921875,-0.16455078125,-0.103271484375,-0.146484375,-0.18310546875,-0.255126953125,-0.100341796875,-0.29443359375,-0.214111328125,-0.337158203125,-0.102783203125,-0.10791015625,-0.17578125,-0.2177734375,-0.03466796875,-0.044189453125,-0.058837890625,-0.176513671875,-0.337158203125,-0.22900390625,-0.222412109375,-0.143798828125,-0.172607421875,-0.18359375,-0.195556640625,-0.16748046875,-0.133056640625,-0.162109375,-0.185302734375,-0.192138671875,-0.112060546875,-0.225830078125,-0.002685546875,-0.12255859375,-0.125,-0.126708984375,-0.2255859375,-0.208984375,-0.1728515625,-0.094482421875,-0.163818359375,-0.2490234375,-0.177490234375,-0.115478515625,0.056884765625,-0.425048828125,0.257568359375,0.20263671875,-0.21044921875,-0.409423828125,0.03466796875,0.07470703125,-0.45068359375,0.053466796875,0.0458984375,-0.206298828125,-0.243408203125,0.044189453125,-0.1748046875,-0.268310546875,0.00390625,-0.08935546875,-0.300048828125,-0.02490234375,0.004150390625,-0.192138671875,-0.119384765625,-0.0078125,-0.06982421875,-0.114501953125,0.021728515625,-0.026123046875,-0.097412109375,-0.03466796875,-0.043212890625,-0.092529296875,-0.05029296875,0.013671875,-0.057861328125,-0.09130859375,-0.03857421875,-0.05126953125,-0.082275390625,-0.053466796875,-0.051513671875,-0.107666015625,-0.113037109375,-0.0888671875,-0.0927734375,-0.114501953125,-0.095703125,-0.10791015625,-0.139404296875,-0.121337890625,-0.10205078125,-0.12060546875,-0.137939453125,-0.111572265625,-0.136474609375,-0.162353515625,-0.12646484375,-0.16943359375,-0.165771484375,-0.13427734375,-0.1396484375,-0.148681640625,-0.1865234375,-0.183349609375,-0.21337890625,-0.2255859375,-0.20751953125,-0.184814453125,-0.219970703125,-0.1787109375,-0.20166015625,-0.195068359375,-0.2138671875,-0.163330078125,-0.2080078125,-0.216552734375,-0.2060546875,-0.182373046875,-0.216064453125,-0.189697265625,-0.172119140625,-0.191162109375,-0.20458984375,-0.187744140625,-0.18701171875,-0.206787109375,-0.200927734375,-0.1640625,-0.19482421875,-0.205810546875,-0.1806640625,-0.185302734375,-0.207763671875,-0.185302734375,-0.209228515625,-0.205322265625,-0.22802734375,-0.2177734375,-0.218017578125,-0.240966796875,-0.234130859375,-0.23779296875,-0.23681640625,-0.2353515625,-0.220947265625,-0.22412109375,-0.2255859375,-0.224853515625,-0.214111328125,-0.231689453125,-0.21630859375,-0.209716796875,-0.217529296875,-0.234619140625,-0.223388671875,-0.212646484375,-0.21044921875,-0.20751953125,-0.195068359375,-0.19677734375,-0.21142578125,-0.1982421875,-0.19921875,-0.193359375,-0.201171875,-0.178466796875,-0.28369140625,-0.21240234375,-0.15771484375,-0.17626953125,-0.27197265625,-0.2021484375,-0.244140625,-0.253173828125,-0.261474609375,-0.2041015625,-0.2998046875,-0.121826171875,-0.1728515625,-0.255859375,-0.3173828125,-0.234130859375,-0.181396484375,-0.14013671875,-0.19970703125,-0.264404296875,-0.29541015625,-0.256591796875,-0.2119140625,-0.1572265625,-0.161376953125,-0.240966796875,-0.312744140625,-0.27880859375,-0.2099609375,-0.166748046875,-0.181884765625,-0.20947265625,-0.2607421875,-0.285888671875,-0.226806640625,-0.18505859375,-0.182373046875,-0.197265625,-0.241455078125,-0.268798828125,-0.199462890625,-0.16650390625,-0.155517578125,-0.186767578125,-0.197021484375,-0.2197265625,-0.193115234375,-0.145751953125,-0.13916015625,-0.171875,-0.1982421875,-0.19091796875,-0.176025390625,-0.14599609375,-0.119384765625,-0.143310546875,-0.179931640625,-0.189208984375,-0.16552734375,-0.1591796875,-0.1328125,-0.138671875,-0.16748046875,-0.19140625,-0.17236328125,-0.15966796875,-0.144775390625,-0.149169921875,-0.16259765625,-0.184326171875,-0.18505859375,-0.1591796875,-0.14501953125,-0.15087890625,-0.16748046875,-0.171875,-0.1787109375,-0.16650390625,-0.15478515625,-0.17041015625,-0.1728515625,-0.171875,-0.17333984375,-0.1669921875,-0.166015625,-0.160888671875,-0.17919921875,-0.173828125,-0.165771484375,-0.168701171875,-0.17431640625,-0.171875,-0.17578125,-0.166748046875,-0.161865234375,-0.167724609375,-0.17138671875,
gx,-3.173828125,-2.96783447265625,-3.16619873046875,-3.23486328125,-3.21197509765625,-3.0670166015625,-3.1585693359375,-3.143310546875,-3.19671630859375,-2.99835205078125,-2.99835205078125,-3.173828125,-3.204345703125,-2.90679931640625,-2.86102294921875,-2.99072265625,-3.19671630859375,-3.19671630859375,-3.12042236328125,-2.99835205078125,-2.99072265625,-3.16619873046875,-3.08990478515625,-3.07464599609375,-3.23486328125,-3.0670166015625,-3.19671630859375,-3.12042236328125,-3.24249267578125,-3.18145751953125,-3.18145751953125,-3.021240234375,-3.04412841796875,-3.04412841796875,-3.1585693359375,-3.15093994140625,-3.36456298828125,-3.25775146484375,-3.204345703125,-3.1890869140625,-3.173828125,-2.960205078125,-3.12042236328125,-3.1280517578125,-3.15093994140625,-3.082275390625,-3.173828125,-3.16619873046875,-3.19671630859375,-3.19671630859375,-3.11279296875,-3.082275390625,-3.18145751953125,-3.13568115234375,-3.1585693359375,-3.11279296875,-3.05938720703125,-3.1280517578125,-3.22723388671875,-2.899169921875,-3.082275390625,-3.15093994140625,-3.21197509765625,-2.93731689453125,-3.02886962890625,-3.05938720703125,-3.173828125,-3.11279296875,-3.10516357421875,-2.98309326171875,-3.13568115234375,-2.9754638671875,-3.143310546875,-3.11279296875,-3.2196044921875,-3.1585693359375,-3.01361083984375,-2.960205078125,-3.04412841796875,-3.07464599609375,-2.9754638671875,-3.18145751953125,-3.0364990234375,-3.01361083984375,-3.27301025390625,-3.12042236328125,-3.04412841796875,-2.89154052734375,-2.64739990234375,-2.685546875,-2.5177001953125,-3.01361083984375,-3.30352783203125,-2.960205078125,-2.55584716796875,-2.70843505859375,-2.86102294921875,-2.70843505859375,-2.3193359375,-3.0517578125,-3.1585693359375,-3.22723388671875,-2.62451171875,-3.18145751953125,-0.00762939453125,-3.37982177734375,-2.838134765625,-3.28826904296875,-2.98309326171875,-3.0364990234375,-2.7923583984375,-3.021240234375,-2.95257568359375,-2.81524658203125,-2.87628173828125,-3.24249267578125,-3.0670166015625,-3.3416748046875,-2.90679931640625,-3.05938720703125,-3.04412841796875,-2.64739990234375,-2.89154052734375,-3.33404541015625,-3.2196044921875,-3.2196044921875,-2.55584716796875,-2.81524658203125,-3.204345703125,-3.143310546875,-3.0059814453125,-2.44140625,-2.52532958984375,-2.593994140625,0.93841552734375,1.5716552734375,1.94549560546875,3.021240234375,6.09588623046875,6.4849853515625,6.256103515625,8.026123046875,10.56671142578125,10.589599609375,11.22283935546875,13.23699951171875,14.09912109375,14.07623291015625,14.88494873046875,16.09039306640625,16.6778564453125,17.51708984375,18.0206298828125,18.44024658203125,18.585205078125,20.16448974609375,21.1029052734375,21.91162109375,23.49853515625,25.3753662109375,26.80206298828125,28.73992919921875,31.08978271484375,32.92083740234375,34.66796875,36.72027587890625,38.50555419921875,40.21453857421875,42.33551025390625,44.57855224609375,46.295166015625,47.61505126953125,49.7283935546875,51.23138427734375,52.8717041015625,54.6112060546875,55.96160888671875,56.9915771484375,58.0596923828125,59.2803955078125,60.2264404296875,61.1724853515625,61.9964599609375,62.69073486328125,63.6749267578125,64.59808349609375,65.43731689453125,66.06292724609375,66.47491455078125,67.2454833984375,67.78717041015625,68.1610107421875,69.03839111328125,69.366455078125,69.40460205078125,69.4732666015625,69.76318359375,69.75555419921875,69.29779052734375,68.93157958984375,68.42041015625,67.93212890625,67.596435546875,66.7877197265625,66.40625,66.1468505859375,65.37628173828125,64.94140625,64.27764892578125,64.09454345703125,63.629150390625,62.92724609375,62.9425048828125,62.1337890625,61.68365478515625,61.30218505859375,61.19537353515625,60.58502197265625,60.17303466796875,59.80682373046875,59.38720703125,59.05914306640625,58.746337890625,58.258056640625,57.92236328125,57.3577880859375,57.1136474609375,56.671142578125,56.15997314453125,55.6488037109375,55.03082275390625,54.3365478515625,53.03955078125,52.51312255859375,51.544189453125,50.27008056640625,49.3011474609375,48.27117919921875,47.30224609375,45.81451416015625,45.074462890625,44.18182373046875,43.38836669921875,42.48046875,41.6412353515625,41.015625,40.29083251953125,39.68048095703125,38.6962890625,37.84942626953125,37.1246337890625,36.62109375,35.919189453125,35.37750244140625,35.0494384765625,34.4390869140625,33.86688232421875,33.42437744140625,32.958984375,32.470703125,31.7840576171875,30.93719482421875,29.65545654296875,29.51812744140625,28.5797119140625,28.17535400390625,27.557373046875,26.702880859375,25.29144287109375,24.2767333984375,23.38409423828125,22.8118896484375,22.56011962890625,21.9879150390625,20.8282470703125,19.1650390625,17.8985595703125,17.23480224609375,16.70074462890625,16.70074462890625,15.4876708984375,13.98468017578125,12.50457763671875,11.5966796875,10.711669921875,10.62774658203125,9.552001953125,8.544921875,6.8359375,5.83648681640625,5.31768798828125,4.8065185546875,4.058837890625,3.265380859375,1.9378662109375,0.8697509765625,0.0152587890625,0.0,-0.70953369140625,-1.42669677734375,-2.55584716796875,-3.326416015625,-3.65447998046875,-3.7384033203125,-3.936767578125,-4.2266845703125,-4.8675537109375,-5.31005859375,-5.28717041015625,-5.0811767578125,-4.76837158203125,-5.0506591796875,-5.2337646484375,-5.25665283203125,-5.10406494140625,-4.72259521484375,-4.6539306640625,-4.50897216796875,-4.57000732421875,-4.7149658203125,-4.730224609375,-4.46319580078125,-3.94439697265625,-3.96728515625,-4.302978515625,-4.180908203125,-3.95965576171875,-3.83758544921875,-3.631591796875,-3.60107421875,-3.3721923828125,-3.5247802734375,-3.692626953125,-3.34930419921875,-3.2958984375,-3.19671630859375,-3.0975341796875,-3.265380859375,-3.21197509765625,-2.95257568359375,-2.87628173828125,-2.8228759765625,-2.960205078125,-3.0670166015625,-3.25775146484375,-3.082275390625,-2.9296875,-2.99835205078125,-3.1890869140625,-3.10516357421875,-3.143310546875,-3.01361083984375,-2.99835205078125,-2.99835205078125,-3.2196044921875,-3.10516357421875,-3.08990478515625,-3.01361083984375,
