info,
sampleRate, 100,
aRange, 2,
gRange, 250,
start,149,
stop,379,
ax,-0.958984375,-0.953369140625,-0.951904296875,-0.95751953125,-0.957763671875,-0.95703125,-0.9560546875,-0.951904296875,-0.9580078125,-0.950927734375,-0.95703125,-0.95166015625,-0.95947265625,-0.963134765625,-0.95263671875,-0.9609375,-0.955322265625,-0.957763671875,-0.957763671875,-0.9560546875,-0.95703125,-0.95458984375,-0.955810546875,-0.962158203125,-0.95703125,-0.95458984375,-0.953369140625,-0.95654296875,-0.953857421875,-0.956298828125,-0.95947265625,-0.957763671875,-0.9619140625,-0.955810546875,-0.957763671875,-0.95458984375,-0.95556640625,-0.9560546875,-0.953369140625,-0.959228515625,-0.955078125,-0.954345703125,-0.9580078125,-0.9609375,-0.960205078125,-0.95703125,-0.958251953125,-0.961181640625,-0.95947265625,-0.958984375,-0.958251953125,-0.96044921875,-0.9560546875,-0.955810546875,-0.9560546875,-0.9541015625,-0.9580078125,-0.960693359375,-0.958740234375,-0.95556640625,-0.9560546875,-0.951416015625,-0.95947265625,-0.95654296875,-0.955078125,-0.9541015625,-0.9560546875,-0.951416015625,-0.959716796875,-0.951416015625,-0.95556640625,-0.954833984375,-0.953369140625,-0.960693359375,-0.958251953125,-0.953857421875,-0.9560546875,-0.958251953125,-0.953369140625,-0.95703125,-0.96142578125,-0.9580078125,-0.9609375,-0.955810546875,-0.95068359375,-0.96044921875,-0.956787109375,-0.95556640625,-0.958251953125,-0.95849609375,-0.95751953125,-0.955322265625,-0.959716796875,-0.953125,-0.955078125,-0.957275390625,-0.954345703125,-0.952880859375,-0.956787109375,-0.957763671875,-0.960693359375,-0.956298828125,-0.950439453125,-0.96142578125,-0.954345703125,-0.9560546875,-0.958984375,-0.957763671875,-0.952880859375,-0.958740234375,-0.953369140625,-0.95751953125,-0.957275390625,-0.95361328125,-0.957275390625,-0.9609375,-0.9580078125,-0.95263671875,-0.962158203125,-0.958740234375,-0.955810546875,-0.959228515625,-0.951904296875,-0.957763671875,-0.956787109375,-0.955322265625,-0.959716796875,-0.957275390625,-0.954833984375,-0.954833984375,-0.957275390625,-0.95703125,-0.957275390625,-0.964599609375,-0.95703125,-0.957763671875,-0.95654296875,-0.95166015625,-0.953369140625,-0.9580078125,-0.953369140625,-0.958251953125,-0.95849609375,-0.959228515625,-0.962646484375,-0.955078125,-0.955810546875,-0.956787109375,-0.952392578125,-0.958984375,-0.966552734375,-0.95458984375,-0.952392578125,-0.958251953125,-0.9560546875,-0.9541015625,-0.956298828125,-0.95361328125,-0.95751953125,-0.959716796875,-0.95458984375,-0.953125,-0.958984375,-0.955078125,-0.95703125,-0.960205078125,-0.95703125,-0.962890625,-0.958740234375,-0.950439453125,-0.957763671875,-0.959228515625,-0.96044921875,-0.9560546875,-0.957763671875,-0.958984375,-0.9560546875,-0.95849609375,-0.953125,-0.950927734375,-0.958740234375,-0.958251953125,-0.9541015625,-0.955810546875,-0.9580078125,-0.961181640625,-0.9599609375,-0.956298828125,-0.959716796875,-0.952392578125,-0.95263671875,-0.95849609375,-0.945556640625,-0.958251953125,-0.9560546875,-0.955810546875,-0.947265625,-0.94970703125,-0.9658203125,-0.95654296875,-0.949462890625,-0.951904296875,-0.953369140625,-0.952392578125,-0.9404296875,-0.956298828125,-0.961669921875,-0.937744140625,-0.95166015625,-0.949951171875,-0.9423828125,-0.949951171875,-0.967529296875,-0.940673828125,-0.9443359375,-0.958740234375,-0.952880859375,-0.951904296875,-0.955810546875,-0.94482421875,-0.942626953125,-0.951904296875,-0.954345703125,-0.94677734375,-0.949462890625,-0.95703125,-0.94970703125,-0.962646484375,-0.948974609375,-0.952392578125,-0.956298828125,-0.95263671875,-0.949951171875,-0.957275390625,-0.94921875,-0.95361328125,-0.959228515625,-0.953125,-0.958740234375,-0.95849609375,-0.953369140625,-0.959716796875,-0.953125,-0.949951171875,-0.9580078125,-0.958984375,-0.9541015625,-0.961181640625,-0.95556640625,-0.963134765625,-0.96044921875,-0.95361328125,-0.956298828125,-0.959716796875,-0.957275390625,-0.951904296875,-0.960693359375,-0.955322265625,-0.95947265625,-0.958740234375,-0.956787109375,-0.954833984375,-0.958251953125,-0.9609375,-0.95654296875,-0.957763671875,-0.960693359375,-0.964111328125,-0.96435546875,-0.96044921875,-0.953369140625,-0.958251953125,-0.9580078125,-0.953125,-0.963623046875,-0.955810546875,-0.9580078125,-0.982666015625,-0.94580078125,-0.96044921875,-0.969482421875,-0.950439453125,-0.959228515625,-0.9638671875,-0.966064453125,-0.96337890625,-0.965087890625,-0.964599609375,-0.9638671875,-0.96533203125,-0.9638671875,-0.96435546875,-0.964599609375,-0.962158203125,-0.963134765625,-0.974609375,-0.964111328125,-0.966064453125,-0.964111328125,-1.0263671875,-0.99560546875,-0.885498046875,-0.918701171875,-0.951904296875,-0.96875,-0.946533203125,-0.970458984375,-0.980712890625,-0.9248046875,-0.93994140625,-0.96337890625,-0.962158203125,-0.944091796875,-0.966796875,-0.96142578125,-0.957763671875,-0.96533203125,-0.9658203125,-0.951171875,-0.9306640625,-0.964599609375,-0.9365234375,-1.0029296875,-0.97607421875,-0.983154296875,-0.990478515625,-1.0029296875,-0.96484375,-0.96044921875,-0.89892578125,-0.9794921875,-0.90478515625,-0.97412109375,-0.947021484375,-0.94384765625,-0.970947265625,-0.990966796875,-0.936767578125,-0.94580078125,-0.966064453125,-0.959228515625,-0.939453125,-0.959716796875,-0.955078125,-0.962158203125,-0.9453125,-0.960205078125,-0.968505859375,-0.951904296875,-0.95361328125,-0.952392578125,-0.952880859375,-0.96044921875,-0.958251953125,-0.953857421875,-0.9609375,-0.962158203125,-0.95556640625,-0.957763671875,-0.954833984375,-0.95361328125,-0.95556640625,-0.956298828125,-0.955322265625,-0.95654296875,-0.955322265625,-0.95703125,-0.958984375,-0.9501953125,-0.956787109375,-0.955810546875,-0.958251953125,-0.955078125,-0.954345703125,-0.962158203125,-0.95654296875,-0.958740234375,-0.957763671875,-0.952392578125,-0.95458984375,-0.955810546875,-0.955810546875,-0.960693359375,-0.959228515625,-0.953857421875,-0.95068359375,-0.952880859375,-0.955322265625,-0.959716796875,-0.95654296875,-0.955322265625,-0.96435546875,-0.950927734375,-0.952392578125,-0.955810546875,-0.952880859375,-0.95703125,-0.950439453125,-0.955078125,-0.95556640625,-0.95947265625,-0.953369140625,-0.9541015625,-0.963623046875,-0.958740234375,-0.953125,-0.9560546875,-0.957763671875,-0.958740234375,-0.955322265625,-0.958740234375,-0.960693359375,-0.95849609375,-0.954345703125,-0.95654296875,-0.957275390625,-0.95361328125,-0.95263671875,-0.958984375,-0.956787109375,-0.95849609375,-0.9560546875,-0.955078125,-0.95458984375,-0.9560546875,-0.958740234375,-0.953857421875,-0.958740234375,-0.95556640625,-0.958251953125,-0.962646484375,-0.955078125,-0.965576171875,-0.9580078125,-0.9541015625,-0.954833984375,-0.9521484375,-0.953857421875,-0.9580078125,-0.957275390625,-0.95751953125,-0.958740234375,-0.958251953125,-0.954345703125,-0.959228515625,-0.96044921875,-0.958984375,-0.953857421875,-0.95068359375,-0.956787109375,-0.96240234375,-0.9560546875,-0.95849609375,-0.958251953125,-0.958740234375,-0.96142578125,-0.959228515625,-0.95166015625,-0.96435546875,-0.95849609375,-0.953125,-0.958740234375,-0.960205078125,-0.95556640625,-0.956787109375,-0.957275390625,-0.9521484375,-0.95849609375,-0.9619140625,-0.955810546875,-0.9580078125,-0.960693359375,-0.960205078125,-0.95166015625,-0.9541015625,-0.950927734375,-0.954833984375,-0.95751953125,-0.9521484375,-0.960693359375,-0.9521484375,-0.95458984375,-0.95751953125,-0.95361328125,-0.9580078125,-0.9638671875,-0.963134765625,-0.957763671875,-0.961181640625,-0.955322265625,-0.953857421875,-0.95849609375,-0.9521484375,-0.95458984375,-0.957763671875,-0.949462890625,-0.95556640625,-0.959716796875,-0.954345703125,-0.959228515625,-0.961181640625,-0.9580078125,-0.959228515625,-0.95947265625,-0.954833984375,-0.9560546875,-0.958984375,-0.957275390625,-0.958251953125,-0.95751953125,-0.956787109375,-0.95703125,-0.95703125,-0.951171875,-0.956787109375,
ay,-0.0087890625,-0.011474609375,-0.006103515625,-0.00732421875,-0.004150390625,-0.003662109375,-0.00830078125,-0.00244140625,-0.010009765625,-0.0087890625,-0.003662109375,-0.007568359375,-0.0087890625,-0.009765625,-0.008056640625,-0.005615234375,-0.010498046875,-0.007080078125,-0.009521484375,-0.010009765625,-0.007080078125,-0.008056640625,-0.01220703125,-0.007568359375,-0.015869140625,-0.00341796875,-0.007568359375,-0.00634765625,-0.004150390625,-0.0029296875,-0.006103515625,-0.011474609375,0.00048828125,-0.010498046875,-0.005615234375,-0.0029296875,-0.01708984375,-0.00927734375,-0.0068359375,-0.005859375,-0.00537109375,-0.0087890625,-0.000244140625,-0.005859375,-0.0087890625,-0.010986328125,-0.000244140625,-0.0107421875,-0.001708984375,-0.000732421875,-0.00537109375,-0.001953125,-0.005126953125,-0.006103515625,-0.003173828125,-0.004638671875,-0.0078125,-0.0048828125,-0.008544921875,-0.008056640625,-0.0126953125,-0.01220703125,-0.003173828125,-0.006103515625,-0.0048828125,-0.007080078125,-0.005615234375,-0.005126953125,-0.0078125,-0.009521484375,-0.00537109375,-0.006103515625,-0.005615234375,-0.014404296875,-0.00634765625,-0.0107421875,-0.0078125,0.0029296875,-0.0068359375,-0.0078125,-0.008056640625,-0.00537109375,-0.011962890625,-0.010986328125,-0.003173828125,-0.009521484375,-0.0068359375,-0.008056640625,-0.006591796875,-0.010498046875,-0.006103515625,-0.002197265625,-0.010009765625,-0.009521484375,-0.005615234375,-0.009033203125,-0.007080078125,-0.008056640625,-0.013427734375,-0.004150390625,-0.01025390625,-0.007080078125,-0.00927734375,-0.009033203125,-0.001953125,-0.008544921875,-0.011474609375,-0.0068359375,-0.007568359375,0.0009765625,-0.011474609375,-0.003662109375,-0.00341796875,-0.01025390625,-0.00732421875,-0.0107421875,-0.006591796875,-0.00927734375,-0.001220703125,-0.005126953125,-0.00732421875,-0.004150390625,-0.011962890625,-0.010498046875,-0.01123046875,-0.004150390625,-0.007080078125,-0.00927734375,-0.00830078125,-0.008544921875,-0.009521484375,-0.002685546875,-0.00927734375,-0.010498046875,-0.009033203125,-0.00341796875,-0.013671875,-0.002197265625,-0.007080078125,-0.00439453125,-0.006103515625,-0.005615234375,-0.006591796875,-0.0078125,-0.010986328125,-0.009033203125,-0.009033203125,-0.0068359375,-0.00634765625,-0.005615234375,-0.0078125,-0.0068359375,-0.001953125,-0.0078125,-0.005859375,-0.003662109375,-0.011962890625,-0.0068359375,-0.006591796875,-0.00732421875,-0.00537109375,-0.005859375,-0.007080078125,-0.006103515625,-0.011474609375,-0.0107421875,-0.00048828125,-0.007080078125,-0.0048828125,-0.012451171875,-0.00830078125,0.000732421875,-0.007568359375,-0.0107421875,-0.00927734375,-0.00634765625,-0.003173828125,-0.009521484375,-0.00390625,-0.00732421875,0.0,-0.0068359375,-0.007568359375,-0.012939453125,-0.0029296875,-0.005126953125,-0.008056640625,-0.00439453125,-0.015380859375,-0.013671875,-0.014892578125,-0.007080078125,-0.0087890625,-0.0029296875,-0.014892578125,-0.009521484375,-0.010009765625,-0.01123046875,-0.028564453125,-0.006103515625,-0.0166015625,-0.01708984375,-0.004638671875,-0.024169921875,-0.022705078125,-0.019775390625,-0.025634765625,-0.015380859375,-0.014404296875,-0.01416015625,-0.043701171875,-0.037841796875,-0.035400390625,-0.04248046875,-0.047607421875,-0.0361328125,-0.059326171875,-0.060302734375,-0.0458984375,-0.050048828125,-0.067138671875,-0.05517578125,-0.06884765625,-0.07666015625,-0.061279296875,-0.074462890625,-0.0830078125,-0.079833984375,-0.075927734375,-0.094482421875,-0.079833984375,-0.088623046875,-0.09716796875,-0.091064453125,-0.09765625,-0.0966796875,-0.1005859375,-0.098388671875,-0.09814453125,-0.09423828125,-0.1005859375,-0.09716796875,-0.10595703125,-0.098876953125,-0.095458984375,-0.09521484375,-0.09814453125,-0.094970703125,-0.099609375,-0.091796875,-0.0810546875,-0.095703125,-0.09228515625,-0.08447265625,-0.093994140625,-0.086669921875,-0.08447265625,-0.0859375,-0.08251953125,-0.085205078125,-0.083984375,-0.086669921875,-0.095703125,-0.078857421875,-0.08935546875,-0.08544921875,-0.08154296875,-0.085693359375,-0.0771484375,-0.068115234375,-0.08251953125,-0.0771484375,-0.0771484375,-0.07763671875,-0.063720703125,-0.075439453125,-0.044189453125,-0.053466796875,-0.076904296875,-0.0546875,-0.03515625,-0.05810546875,-0.047607421875,-0.032470703125,-0.050048828125,-0.0322265625,-0.026123046875,-0.0380859375,-0.023193359375,-0.025390625,-0.02001953125,-0.017578125,-0.010986328125,-0.009521484375,-0.01953125,-0.0068359375,-0.003662109375,-0.003662109375,-0.00927734375,-0.003662109375,0.02734375,-0.065185546875,-0.027587890625,0.024169921875,-0.079833984375,-0.00244140625,0.0185546875,-0.016845703125,-0.0126953125,-0.02294921875,0.009521484375,-0.027587890625,-0.006591796875,0.006591796875,-0.029541015625,0.002197265625,0.005126953125,-0.027587890625,-0.01123046875,-0.0322265625,-0.002197265625,0.18212890625,0.126708984375,0.01611328125,-0.165283203125,0.132568359375,-0.079345703125,-0.0244140625,0.03271484375,0.024169921875,-0.001708984375,-0.069580078125,-0.081787109375,-0.016845703125,0.06005859375,0.02734375,0.00830078125,0.010498046875,-0.0361328125,-0.0419921875,-0.025146484375,-0.01953125,-0.001220703125,-0.018310546875,0.0048828125,0.003173828125,0.001953125,-0.010986328125,-0.01220703125,-0.016357421875,-0.020751953125,-0.001708984375,-0.007080078125,-0.0087890625,-0.011474609375,-0.00341796875,-0.006103515625,-0.00927734375,-0.011474609375,-0.010009765625,-0.0048828125,-0.014892578125,-0.01025390625,-0.009033203125,-0.010986328125,-0.005859375,-0.003662109375,-0.009521484375,-0.0126953125,-0.006103515625,-0.006103515625,-0.00830078125,0.00341796875,-0.008544921875,-0.00830078125,0.001220703125,-0.012451171875,-0.0048828125,-0.005126953125,-0.008544921875,-0.005615234375,-0.0068359375,-0.009033203125,-0.008056640625,0.000244140625,-0.00244140625,-0.0078125,-0.001953125,-0.01123046875,-0.0087890625,-0.00830078125,-0.004150390625,-0.00634765625,-0.00732421875,-0.00244140625,-0.005859375,-0.0078125,-0.010498046875,-0.000732421875,-0.000732421875,-0.00830078125,-0.0029296875,-0.002685546875,-0.007080078125,-0.00634765625,-0.004638671875,-0.0078125,-0.004150390625,-0.0048828125,-0.012451171875,-0.006591796875,-0.005615234375,-0.008056640625,-0.009765625,-0.008056640625,-0.005859375,-0.0048828125,-0.0087890625,-0.006103515625,-0.0087890625,-0.01220703125,-0.0068359375,-0.0087890625,-0.004150390625,-0.0048828125,-0.003662109375,-0.006591796875,-0.008056640625,-0.0078125,-0.006103515625,-0.00537109375,-0.004150390625,-0.007568359375,-0.007080078125,-0.008056640625,-0.010009765625,-0.0078125,-0.008056640625,-0.007080078125,-0.00537109375,-0.002685546875,-0.0087890625,-0.001953125,-0.0078125,-0.00634765625,-0.0078125,-0.009765625,0.0,-0.003173828125,-0.013427734375,-0.011474609375,-0.007568359375,-0.0068359375,-0.010986328125,-0.0078125,-0.006591796875,-0.01171875,-0.00244140625,-0.0068359375,-0.014892578125,-0.00732421875,-0.00048828125,-0.005126953125,-0.00927734375,-0.0087890625,-0.010986328125,-0.0068359375,-0.001220703125,-0.00732421875,-0.003662109375,-0.008544921875,-0.012939453125,-0.003662109375,-0.007080078125,-0.004150390625,-0.00341796875,-0.0068359375,-0.005859375,-0.003662109375,-0.000244140625,-0.01025390625,-0.0078125,0.001220703125,-0.003662109375,-0.000732421875,-0.004150390625,-0.00830078125,-0.007080078125,-0.005126953125,-0.0068359375,-0.006103515625,-0.003662109375,-0.00537109375,-0.004638671875,-0.007568359375,-0.002197265625,-0.005126953125,-0.00830078125,-0.001953125,-0.008056640625,-0.004150390625,-0.007080078125,-0.007568359375,-0.010009765625,-0.007568359375,-0.007080078125,-0.0126953125,-0.007568359375,-0.007080078125,-0.009521484375,-0.002685546875,-0.00439453125,-0.008544921875,-0.002685546875,-0.004150390625,
az,-0.1767578125,-0.18017578125,-0.17138671875,-0.179443359375,-0.17333984375,-0.172119140625,-0.184814453125,-0.177490234375,-0.17578125,-0.172607421875,-0.179443359375,-0.179443359375,-0.180419921875,-0.185302734375,-0.170166015625,-0.179443359375,-0.180419921875,-0.171142578125,-0.1748046875,-0.176513671875,-0.17919921875,-0.181640625,-0.177001953125,-0.173828125,-0.181396484375,-0.170654296875,-0.172607421875,-0.17724609375,-0.180908203125,-0.177490234375,-0.17919921875,-0.1640625,-0.1826171875,-0.174072265625,-0.17333984375,-0.1806640625,-0.177978515625,-0.179443359375,-0.1826171875,-0.17138671875,-0.17236328125,-0.180419921875,-0.175048828125,-0.180419921875,-0.171630859375,-0.171875,-0.18115234375,-0.16845703125,-0.176025390625,-0.177734375,-0.17578125,-0.168701171875,-0.1806640625,-0.17919921875,-0.181884765625,-0.178466796875,-0.16845703125,-0.174560546875,-0.169189453125,-0.166259765625,-0.1748046875,-0.180419921875,-0.1748046875,-0.1708984375,-0.1767578125,-0.173583984375,-0.178955078125,-0.18115234375,-0.17578125,-0.1806640625,-0.170654296875,-0.1748046875,-0.17138671875,-0.175537109375,-0.17822265625,-0.176513671875,-0.1748046875,-0.171142578125,-0.17724609375,-0.171142578125,-0.176025390625,-0.178466796875,-0.173583984375,-0.177978515625,-0.174072265625,-0.18212890625,-0.182861328125,-0.175537109375,-0.171142578125,-0.17431640625,-0.179443359375,-0.178466796875,-0.169921875,-0.1806640625,-0.176513671875,-0.176025390625,-0.177001953125,-0.173828125,-0.18505859375,-0.1767578125,-0.17041015625,-0.171142578125,-0.180419921875,-0.175537109375,-0.17236328125,-0.1806640625,-0.18505859375,-0.175048828125,-0.175537109375,-0.17333984375,-0.173828125,-0.174072265625,-0.174072265625,-0.17919921875,-0.175537109375,-0.177490234375,-0.18115234375,-0.181640625,-0.178466796875,-0.18408203125,-0.179443359375,-0.179931640625,-0.178955078125,-0.175048828125,-0.17578125,-0.17529296875,-0.183837890625,-0.176025390625,-0.177490234375,-0.179931640625,-0.18115234375,-0.177001953125,-0.177001953125,-0.178955078125,-0.1748046875,-0.17138671875,-0.178955078125,-0.1728515625,-0.180908203125,-0.183349609375,-0.19140625,-0.16943359375,-0.173583984375,-0.172607421875,-0.17041015625,-0.171875,-0.1708984375,-0.18212890625,-0.175537109375,-0.17578125,-0.17724609375,-0.177490234375,-0.186279296875,-0.174072265625,-0.171630859375,-0.183349609375,-0.17578125,-0.176025390625,-0.178466796875,-0.16845703125,-0.176513671875,-0.179443359375,-0.174072265625,-0.175048828125,-0.1728515625,-0.186279296875,-0.171630859375,-0.1796875,-0.17919921875,-0.172607421875,-0.167236328125,-0.175537109375,-0.179443359375,-0.17431640625,-0.181884765625,-0.167236328125,-0.181396484375,-0.181884765625,-0.180419921875,-0.167236328125,-0.17724609375,-0.177978515625,-0.175537109375,-0.17822265625,-0.178466796875,-0.178466796875,-0.175048828125,-0.19921875,-0.1884765625,-0.27001953125,-0.236083984375,-0.250244140625,-0.27783203125,-0.16455078125,-0.233642578125,-0.2255859375,-0.29443359375,-0.32373046875,-0.260986328125,-0.368896484375,-0.311767578125,-0.340576171875,-0.3623046875,-0.283203125,-0.387939453125,-0.32177734375,-0.309326171875,-0.376220703125,-0.33642578125,-0.32470703125,-0.38427734375,-0.355712890625,-0.274169921875,-0.35595703125,-0.354736328125,-0.358154296875,-0.30078125,-0.330810546875,-0.283935546875,-0.31494140625,-0.350341796875,-0.337158203125,-0.296630859375,-0.283203125,-0.2890625,-0.27685546875,-0.2900390625,-0.2939453125,-0.30078125,-0.249755859375,-0.226806640625,-0.2470703125,-0.24462890625,-0.2275390625,-0.23681640625,-0.211181640625,-0.19140625,-0.17822265625,-0.201416015625,-0.199462890625,-0.190673828125,-0.17578125,-0.147216796875,-0.14892578125,-0.156005859375,-0.17041015625,-0.166259765625,-0.142578125,-0.15576171875,-0.148681640625,-0.14111328125,-0.154296875,-0.172607421875,-0.1640625,-0.123291015625,-0.166015625,-0.144775390625,-0.149169921875,-0.171142578125,-0.162109375,-0.150146484375,-0.154052734375,-0.1494140625,-0.163818359375,-0.142822265625,-0.157470703125,-0.15380859375,-0.12646484375,-0.1171875,-0.13427734375,-0.15087890625,-0.10595703125,-0.109375,-0.10595703125,-0.07666015625,-0.07861328125,-0.175537109375,0.0439453125,-0.061279296875,-0.078125,-0.052490234375,-0.068359375,-0.016357421875,-0.0400390625,-0.0029296875,-0.048583984375,-0.01171875,-0.02392578125,-0.015380859375,-0.001953125,-0.01708984375,0.03076171875,0.027099609375,0.0107421875,0.03173828125,0.04296875,-0.00146484375,-0.027587890625,-0.029052734375,-0.26904296875,0.59423828125,-0.405029296875,-0.6474609375,0.047607421875,0.29345703125,-0.317626953125,-0.150634765625,0.224609375,-0.5849609375,-0.309814453125,0.0712890625,-0.169189453125,-0.3974609375,-0.037109375,-0.030029296875,-0.2890625,-0.1328125,0.0634765625,-0.269287109375,-0.2255859375,-0.111572265625,-0.29541015625,-1.56396484375,-0.708740234375,-0.377197265625,-0.32470703125,0.139404296875,-0.168701171875,-0.482421875,-0.095947265625,-0.198974609375,-0.833251953125,-0.160888671875,0.08154296875,-0.22314453125,-0.020751953125,0.47802734375,-0.342041015625,-0.2978515625,-0.18798828125,-0.099365234375,-0.3828125,-0.10009765625,-0.2001953125,-0.168701171875,-0.223876953125,-0.108154296875,-0.22900390625,-0.1240234375,-0.12939453125,-0.209228515625,-0.177490234375,-0.174072265625,-0.182861328125,-0.181884765625,-0.1572265625,-0.192138671875,-0.193115234375,-0.156494140625,-0.170166015625,-0.1650390625,-0.176513671875,-0.180908203125,-0.1640625,-0.17822265625,-0.185791015625,-0.16943359375,-0.156005859375,-0.189697265625,-0.173095703125,-0.177734375,-0.173095703125,-0.1669921875,-0.182861328125,-0.170654296875,-0.17333984375,-0.183349609375,-0.184326171875,-0.181396484375,-0.164794921875,-0.176025390625,-0.174072265625,-0.168701171875,-0.176513671875,-0.16796875,-0.177001953125,-0.1630859375,-0.1787109375,-0.178955078125,-0.186279296875,-0.176025390625,-0.177978515625,-0.1845703125,-0.16748046875,-0.173095703125,-0.163818359375,-0.179931640625,-0.17236328125,-0.174072265625,-0.1796875,-0.17431640625,-0.172607421875,-0.182373046875,-0.17333984375,-0.1767578125,-0.1640625,-0.162353515625,-0.175537109375,-0.177978515625,-0.17724609375,-0.17919921875,-0.175048828125,-0.178466796875,-0.18310546875,-0.171875,-0.17431640625,-0.172119140625,-0.17333984375,-0.16796875,-0.177734375,-0.177490234375,-0.177490234375,-0.1708984375,-0.177734375,-0.17919921875,-0.180419921875,-0.18115234375,-0.173828125,-0.17333984375,-0.168701171875,-0.170166015625,-0.172607421875,-0.17431640625,-0.175537109375,-0.171875,-0.176513671875,-0.184326171875,-0.177978515625,-0.169677734375,-0.175048828125,-0.177734375,-0.1826171875,-0.172607421875,-0.178466796875,-0.17431640625,-0.17431640625,-0.17431640625,-0.1826171875,-0.174560546875,-0.175048828125,-0.18310546875,-0.1708984375,-0.1845703125,-0.178466796875,-0.165771484375,-0.178955078125,-0.174560546875,-0.177734375,-0.177978515625,-0.179931640625,-0.1689453125,-0.177734375,-0.17236328125,-0.1796875,-0.16845703125,-0.172607421875,-0.178466796875,-0.1728515625,-0.169189453125,-0.1787109375,-0.176025390625,-0.166748046875,-0.174560546875,-0.166015625,-0.17333984375,-0.16796875,-0.181884765625,-0.175048828125,-0.178955078125,-0.185302734375,-0.176513671875,-0.185546875,-0.17041015625,-0.169677734375,-0.17724609375,-0.167236328125,-0.172119140625,-0.170654296875,-0.17138671875,-0.176513671875,-0.17822265625,-0.186279296875,-0.184326171875,-0.172607421875,-0.17822265625,-0.178466796875,-0.174560546875,-0.175537109375,-0.169677734375,-0.186279296875,-0.179443359375,-0.178466796875,-0.173583984375,-0.173095703125,-0.17236328125,-0.17919921875,-0.1767578125,-0.179931640625,-0.17529296875,-0.177001953125,-0.180419921875,-0.177734375,-0.1748046875,-0.177490234375,-0.174072265625,
