info,
sampleRate, 100,
aRange, 2,
gRange, 250,
start,150,
stop,421.0,
ax,-0.93408203125,-0.936279296875,-0.933837890625,-0.93505859375,-0.927734375,-0.935546875,-0.93310546875,-0.94091796875,-0.93408203125,-0.93310546875,-0.936279296875,-0.93408203125,-0.934814453125,-0.938232421875,-0.9404296875,-0.936279296875,-0.938232421875,-0.932861328125,-0.9345703125,-0.929931640625,-0.93359375,-0.933349609375,-0.93896484375,-0.93896484375,-0.931396484375,-0.935791015625,-0.936279296875,-0.92578125,-0.9375,-0.933349609375,-0.939208984375,-0.9365234375,-0.93603515625,-0.939453125,-0.93603515625,-0.94189453125,-0.931640625,-0.936279296875,-0.937744140625,-0.93505859375,-0.93408203125,-0.932861328125,-0.940185546875,-0.93212890625,-0.936279296875,-0.935791015625,-0.9404296875,-0.93408203125,-0.936279296875,-0.931396484375,-0.9375,-0.933349609375,-0.93505859375,-0.937744140625,-0.933349609375,-0.93994140625,-0.93408203125,-0.935791015625,-0.936767578125,-0.931640625,-0.9345703125,-0.935546875,-0.937744140625,-0.935546875,-0.941162109375,-0.935791015625,-0.93310546875,-0.9375,-0.9267578125,-0.937744140625,-0.9345703125,-0.93212890625,-0.93701171875,-0.936279296875,-0.93701171875,-0.93310546875,-0.933837890625,-0.93310546875,-0.935302734375,-0.930419921875,-0.93408203125,-0.934326171875,-0.931640625,-0.93603515625,-0.93310546875,-0.93603515625,-0.935791015625,-0.936767578125,-0.93896484375,-0.931884765625,-0.93359375,-0.93115234375,-0.930908203125,-0.93310546875,-0.93408203125,-0.93896484375,-0.9375,-0.9306640625,-0.933837890625,-0.93310546875,-0.93603515625,-0.9384765625,-0.93798828125,-0.94091796875,-0.935791015625,-0.93310546875,-0.9345703125,-0.934326171875,-0.934326171875,-0.937744140625,-0.93408203125,-0.935302734375,-0.938720703125,-0.936279296875,-0.931396484375,-0.9375,-0.941162109375,-0.933349609375,-0.93603515625,-0.940673828125,-0.93017578125,-0.9296875,-0.933349609375,-0.933837890625,-0.937255859375,-0.931640625,-0.933349609375,-0.937744140625,-0.93359375,-0.93017578125,-0.934326171875,-0.933837890625,-0.936767578125,-0.93798828125,-0.929443359375,-0.931396484375,-0.937744140625,-0.9345703125,-0.935546875,-0.932373046875,-0.93701171875,-0.93212890625,-0.928955078125,-0.93115234375,-0.9345703125,-0.934814453125,-0.936767578125,-0.937744140625,-0.93603515625,-0.93701171875,-0.93359375,-0.940185546875,-0.93310546875,-0.936767578125,-0.93212890625,-0.933349609375,-0.92724609375,-0.937255859375,-0.936279296875,-0.93603515625,-0.9345703125,-0.93359375,-0.935546875,-0.93408203125,-0.931396484375,-0.929931640625,-0.93505859375,-0.931396484375,-0.9345703125,-0.93310546875,-0.9296875,-0.93115234375,-0.9306640625,-0.93310546875,-0.934814453125,-0.932861328125,-0.936279296875,-0.93701171875,-0.93505859375,-0.929931640625,-0.93603515625,-0.934326171875,-0.9345703125,-0.93408203125,-0.93359375,-0.93701171875,-0.9296875,-0.93896484375,-0.933837890625,-0.93701171875,-0.93212890625,-0.933837890625,-0.931396484375,-0.9306640625,-0.931396484375,-0.9326171875,-0.932373046875,-0.932861328125,-0.935791015625,-0.92822265625,-0.93115234375,-0.936767578125,-0.942626953125,-0.9306640625,-0.93310546875,-0.93212890625,-0.930419921875,-0.93212890625,-0.935302734375,-0.928466796875,-0.938720703125,-0.934814453125,-0.93505859375,-0.9384765625,-0.932373046875,-0.9267578125,-0.929931640625,-0.9296875,-0.938232421875,-0.937744140625,-0.9306640625,-0.9384765625,-0.930908203125,-0.93212890625,-0.938720703125,-0.943359375,-0.93505859375,-0.936767578125,-0.9345703125,-0.935791015625,-0.937255859375,-0.934814453125,-0.931396484375,-0.93505859375,-0.934326171875,-0.93115234375,-0.9296875,-0.94482421875,-0.935791015625,-0.927001953125,-0.939453125,-0.93408203125,-0.9306640625,-0.929443359375,-0.931884765625,-0.9326171875,-0.931884765625,-0.93505859375,-0.9365234375,-0.93310546875,-0.934326171875,-0.9306640625,-0.934814453125,-0.935302734375,-0.93310546875,-0.932861328125,-0.93359375,-0.93115234375,-0.93408203125,-0.935302734375,-0.93798828125,-0.929443359375,-0.932373046875,-0.93115234375,-0.93798828125,-0.93408203125,-0.9287109375,-0.932373046875,-0.931640625,-0.935302734375,-0.933837890625,-0.937255859375,-0.93408203125,-0.93408203125,-0.931884765625,-0.93359375,-0.9384765625,-0.941162109375,-0.935546875,-0.931640625,-0.934326171875,-0.934814453125,-0.9287109375,-0.933837890625,-0.9404296875,-0.932861328125,-0.933837890625,-0.93505859375,-0.938720703125,-0.9326171875,-0.934326171875,-0.93505859375,-0.9375,-0.936767578125,-0.93017578125,-0.931884765625,-0.934326171875,-0.930908203125,-0.936279296875,-0.933837890625,-0.934814453125,-0.937744140625,-0.93505859375,-0.928466796875,-0.94091796875,-0.93359375,-0.9384765625,-0.933837890625,-0.93603515625,-0.9326171875,-0.936767578125,-0.935791015625,-0.93701171875,-0.935546875,-0.932861328125,-0.935546875,-0.93505859375,-0.9365234375,-0.939453125,-0.93603515625,-0.935302734375,-0.937744140625,-0.934814453125,-0.94287109375,-0.92822265625,-0.932861328125,-0.931396484375,-0.935546875,-0.926513671875,-0.9345703125,-0.935791015625,-0.93603515625,-0.9375,-0.941650390625,-0.936279296875,-0.94140625,-0.93603515625,-0.937255859375,-0.938720703125,-0.938232421875,-0.937255859375,-0.933837890625,-0.93603515625,-0.93603515625,-0.9375,-0.942138671875,-0.9423828125,-0.932373046875,-0.9384765625,-0.934326171875,-0.9345703125,-0.932861328125,-0.933349609375,-0.926513671875,-0.92724609375,-0.93505859375,-0.9365234375,-0.932861328125,-0.932373046875,-0.9287109375,-0.939453125,-0.935546875,-0.93505859375,-0.943603515625,-0.942138671875,-0.9345703125,-0.933837890625,-0.93603515625,-0.93505859375,-0.939697265625,-0.9326171875,-0.9365234375,-0.93798828125,-0.93505859375,-0.93408203125,-0.931640625,-0.93310546875,-0.9384765625,-0.936767578125,-0.93115234375,-0.932861328125,-0.935791015625,-0.92822265625,-0.932373046875,-0.93603515625,-0.938720703125,-0.932861328125,-0.930908203125,-0.937744140625,-0.93994140625,-0.930419921875,-0.938232421875,-0.934814453125,-0.937744140625,-0.933837890625,-0.935546875,-0.939697265625,-0.93701171875,-0.9375,-0.938232421875,-0.9365234375,-0.94384765625,-0.9296875,-0.926513671875,-0.938720703125,-0.93505859375,-0.933837890625,-0.92529296875,-0.938232421875,-0.935546875,-0.93115234375,-0.930908203125,-0.935302734375,-0.932373046875,-0.9345703125,-0.93408203125,-0.9453125,-0.936279296875,-0.96337890625,-0.9189453125,-0.952392578125,-0.937744140625,-0.92333984375,-0.94189453125,-0.940185546875,-0.939208984375,-0.93603515625,-0.936279296875,-0.935546875,-0.9375,-0.934326171875,-0.9384765625,-0.93798828125,-0.93798828125,-0.93798828125,-0.939697265625,-0.93603515625,-0.9345703125,-0.9384765625,-0.941162109375,-0.9345703125,-0.927734375,-0.932861328125,-0.939453125,-0.935546875,-0.93310546875,-0.931884765625,-0.930419921875,-0.94091796875,-0.936279296875,-0.9306640625,-0.93798828125,-0.93017578125,-0.938720703125,-0.93017578125,-0.934326171875,-0.9453125,-0.930419921875,-0.938232421875,-0.9365234375,-0.93212890625,-0.93408203125,-0.937255859375,-0.93115234375,-0.93408203125,-0.933349609375,-0.937255859375,-0.935546875,-0.9365234375,-0.935302734375,-0.930908203125,-0.93603515625,-0.936767578125,-0.93408203125,-0.93359375,-0.929931640625,-0.9384765625,-0.933837890625,-0.934326171875,-0.937744140625,-0.937255859375,-0.93994140625,-0.940673828125,-0.936279296875,-0.935791015625,-0.942138671875,-0.93701171875,-0.9375,-0.938232421875,-0.932373046875,-0.9365234375,-0.928955078125,-0.9384765625,-0.93310546875,-0.932861328125,-0.93408203125,-0.93359375,-0.934814453125,-0.931884765625,-0.941162109375,-0.93115234375,-0.930419921875,-0.938232421875,-0.9296875,-0.93359375,-0.93505859375,-0.9345703125,-0.93603515625,-0.93505859375,-0.93505859375,-0.931396484375,-0.935791015625,-0.929443359375,-0.9296875,-0.9345703125,-0.93505859375,-0.93603515625,-0.933349609375,-0.935546875,-0.933837890625,-0.929931640625,-0.935791015625,-0.9365234375,-0.9384765625,-0.93408203125,-0.93310546875,-0.935791015625,-0.939453125,-0.934814453125,-0.941162109375,-0.933349609375,-0.93359375,-0.9404296875,-0.935791015625,-0.932861328125,-0.936279296875,-0.931640625,-0.941162109375,-0.9296875,-0.928466796875,-0.93310546875,-0.93017578125,-0.93798828125,-0.9345703125,-0.939697265625,-0.93408203125,-0.93896484375,-0.94091796875,-0.933349609375,-0.93701171875,-0.933837890625,-0.945068359375,-0.931884765625,-0.934814453125,-0.939208984375,-0.93896484375,-0.934326171875,-0.936279296875,-0.9345703125,-0.93603515625,-0.935546875,-0.931640625,-0.933349609375,-0.93701171875,-0.93896484375,-0.93310546875,-0.933349609375,-0.935546875,-0.932861328125,-0.935791015625,-0.936279296875,-0.93798828125,-0.931640625,-0.935546875,-0.933837890625,-0.93212890625,-0.933837890625,-0.938720703125,-0.9345703125,-0.9404296875,-0.93310546875,-0.933349609375,-0.9306640625,-0.938720703125,-0.932861328125,-0.934814453125,-0.932861328125,-0.93896484375,-0.933837890625,-0.932861328125,-0.93603515625,-0.930419921875,-0.934814453125,-0.934814453125,-0.928955078125,-0.933837890625,-0.931640625,-0.93505859375,-0.930908203125,-0.936767578125,-0.937744140625,-0.9365234375,-0.9375,-0.932861328125,-0.935546875,-0.936767578125,-0.932373046875,-0.93603515625,-0.936279296875,-0.939697265625,-0.931640625,-0.9306640625,-0.932373046875,-0.93310546875,-0.935302734375,-0.937255859375,-0.935546875,-0.935546875,-0.936279296875,-0.93603515625,-0.93896484375,-0.939453125,-0.93310546875,-0.936279296875,-0.933349609375,-0.93212890625,-0.935302734375,-0.939697265625,-0.933837890625,-0.93310546875,-0.936279296875,-0.931640625,-0.93408203125,-0.930419921875,-0.9326171875,-0.939697265625,-0.932861328125,-0.934326171875,-0.9287109375,-0.935302734375,-0.93359375,-0.934814453125,-0.935791015625,-0.93212890625,-0.933349609375,-0.928955078125,
ay,-0.01904296875,-0.01904296875,-0.017578125,-0.017333984375,-0.016357421875,-0.017822265625,-0.01953125,-0.0205078125,-0.0185546875,-0.01513671875,-0.0224609375,-0.019775390625,-0.0166015625,-0.02099609375,-0.0244140625,-0.01904296875,-0.015869140625,-0.0166015625,-0.016357421875,-0.015380859375,-0.021728515625,-0.015380859375,-0.02294921875,-0.015380859375,-0.018798828125,-0.01220703125,-0.012451171875,-0.017333984375,-0.0185546875,-0.021240234375,-0.015625,-0.021484375,-0.021728515625,-0.01904296875,-0.015380859375,-0.0205078125,-0.022216796875,-0.013427734375,-0.018798828125,-0.0224609375,-0.017578125,-0.02294921875,-0.013916015625,-0.0205078125,-0.01611328125,-0.0107421875,-0.015869140625,-0.021728515625,-0.014404296875,-0.014892578125,-0.013427734375,-0.01611328125,-0.018310546875,-0.018798828125,-0.019775390625,-0.025634765625,-0.019775390625,-0.0185546875,-0.01611328125,-0.0166015625,-0.013916015625,-0.015869140625,-0.01953125,-0.0185546875,-0.01708984375,-0.023193359375,-0.02099609375,-0.015625,-0.017333984375,-0.015869140625,-0.013671875,-0.019775390625,-0.01708984375,-0.018798828125,-0.013427734375,-0.016357421875,-0.01708984375,-0.020751953125,-0.017578125,-0.020263671875,-0.019287109375,-0.00927734375,-0.01953125,-0.01806640625,-0.017333984375,-0.0166015625,-0.016845703125,-0.01513671875,-0.018310546875,-0.024169921875,-0.01806640625,-0.015869140625,-0.01513671875,-0.0146484375,-0.01953125,-0.013671875,-0.01611328125,-0.0166015625,-0.013916015625,-0.015869140625,-0.018310546875,-0.021728515625,-0.01513671875,-0.0146484375,-0.01904296875,-0.014404296875,-0.019775390625,-0.017333984375,-0.016357421875,-0.01806640625,-0.0166015625,-0.018310546875,-0.021240234375,-0.01611328125,-0.02001953125,-0.017333984375,-0.018310546875,-0.016845703125,-0.0185546875,-0.0126953125,-0.0126953125,-0.015869140625,-0.014404296875,-0.014404296875,-0.01708984375,-0.01416015625,-0.0205078125,-0.017578125,-0.01513671875,-0.015625,-0.015380859375,-0.017333984375,-0.01513671875,-0.020263671875,-0.01708984375,-0.01171875,-0.020263671875,-0.019287109375,-0.01806640625,-0.021728515625,-0.014892578125,-0.017578125,-0.017333984375,-0.0166015625,-0.02294921875,-0.018310546875,-0.020263671875,-0.017333984375,-0.02197265625,-0.015869140625,-0.017578125,-0.025634765625,-0.019775390625,-0.017333984375,-0.016845703125,-0.021728515625,-0.020263671875,-0.026611328125,-0.02197265625,-0.0224609375,-0.022705078125,-0.01904296875,-0.02783203125,-0.027099609375,-0.027099609375,-0.024169921875,-0.0302734375,-0.035400390625,-0.031494140625,-0.029296875,-0.035400390625,-0.041259765625,-0.036376953125,-0.04345703125,-0.037109375,-0.047607421875,-0.04443359375,-0.05419921875,-0.05029296875,-0.051513671875,-0.052001953125,-0.048828125,-0.056396484375,-0.05712890625,-0.063720703125,-0.0703125,-0.06982421875,-0.068603515625,-0.072509765625,-0.0712890625,-0.078125,-0.084228515625,-0.082275390625,-0.0869140625,-0.095703125,-0.093017578125,-0.093994140625,-0.096435546875,-0.0947265625,-0.10205078125,-0.104736328125,-0.107177734375,-0.109375,-0.108642578125,-0.119140625,-0.1142578125,-0.117431640625,-0.120849609375,-0.120361328125,-0.119873046875,-0.124755859375,-0.126953125,-0.129150390625,-0.13671875,-0.135498046875,-0.134521484375,-0.13134765625,-0.13037109375,-0.135498046875,-0.133056640625,-0.138671875,-0.141845703125,-0.129638671875,-0.137939453125,-0.133056640625,-0.135009765625,-0.1357421875,-0.13818359375,-0.14013671875,-0.1337890625,-0.1357421875,-0.13525390625,-0.136474609375,-0.130126953125,-0.134033203125,-0.1357421875,-0.13427734375,-0.13427734375,-0.135498046875,-0.132080078125,-0.135986328125,-0.131591796875,-0.13037109375,-0.133056640625,-0.138671875,-0.1376953125,-0.130859375,-0.1328125,-0.134765625,-0.1279296875,-0.13037109375,-0.13427734375,-0.13134765625,-0.129638671875,-0.129150390625,-0.13037109375,-0.126953125,-0.12646484375,-0.126220703125,-0.130859375,-0.1337890625,-0.125,-0.12451171875,-0.125244140625,-0.13134765625,-0.121337890625,-0.12109375,-0.1279296875,-0.1279296875,-0.12255859375,-0.121826171875,-0.12353515625,-0.128173828125,-0.124755859375,-0.12255859375,-0.117431640625,-0.12548828125,-0.1162109375,-0.1181640625,-0.115478515625,-0.1171875,-0.1142578125,-0.1201171875,-0.1162109375,-0.11181640625,-0.115478515625,-0.107177734375,-0.108154296875,-0.109130859375,-0.10888671875,-0.106201171875,-0.102783203125,-0.105224609375,-0.103271484375,-0.099853515625,-0.09375,-0.091552734375,-0.09423828125,-0.095947265625,-0.08740234375,-0.0888671875,-0.083984375,-0.083251953125,-0.083251953125,-0.078369140625,-0.075927734375,-0.0791015625,-0.073974609375,-0.070068359375,-0.067138671875,-0.068603515625,-0.069091796875,-0.064697265625,-0.06689453125,-0.055908203125,-0.052001953125,-0.05419921875,-0.057861328125,-0.05078125,-0.052001953125,-0.049560546875,-0.045166015625,-0.05224609375,-0.051513671875,-0.0390625,-0.041748046875,-0.0439453125,-0.040771484375,-0.039306640625,-0.042724609375,-0.0390625,-0.038818359375,-0.034912109375,-0.03076171875,-0.033935546875,-0.030517578125,-0.031005859375,-0.03564453125,-0.031982421875,-0.036376953125,-0.031005859375,-0.0400390625,-0.0322265625,-0.033935546875,-0.037353515625,-0.033203125,-0.029052734375,-0.035400390625,-0.03076171875,-0.032470703125,-0.026611328125,-0.0224609375,-0.03125,-0.032958984375,-0.026123046875,-0.025390625,-0.03076171875,-0.0302734375,-0.019287109375,-0.021728515625,-0.020263671875,-0.018798828125,-0.016357421875,-0.0205078125,-0.022705078125,-0.015380859375,-0.010009765625,-0.01806640625,-0.018310546875,-0.012451171875,-0.021728515625,-0.017822265625,-0.026611328125,-0.0166015625,-0.013427734375,-0.020751953125,-0.021484375,-0.023193359375,-0.0302734375,-0.019287109375,-0.006103515625,-0.027587890625,-0.020263671875,-0.015380859375,-0.02587890625,-0.02197265625,-0.019775390625,-0.021484375,-0.02001953125,-0.023681640625,-0.012451171875,-0.016845703125,-0.019775390625,-0.016845703125,-0.015625,-0.024169921875,-0.022705078125,-0.0234375,-0.020263671875,-0.018310546875,-0.032470703125,-0.0146484375,-0.025146484375,-0.01904296875,-0.019287109375,-0.02099609375,-0.0185546875,-0.016845703125,-0.018310546875,-0.017333984375,-0.015625,-0.010986328125,-0.01708984375,-0.015869140625,-0.024169921875,-0.016845703125,-0.018798828125,-0.019775390625,-0.01611328125,-0.042236328125,-0.0166015625,-0.03515625,-0.028076171875,-0.027099609375,-0.011962890625,-0.015380859375,-0.02734375,-0.017822265625,-0.015869140625,-0.015869140625,-0.0234375,-0.01953125,-0.017578125,-0.013671875,-0.017822265625,-0.022216796875,-0.0234375,-0.013671875,-0.015380859375,-0.01708984375,-0.014892578125,-0.0205078125,-0.015380859375,-0.019287109375,-0.018310546875,-0.0224609375,-0.0166015625,-0.019287109375,-0.016357421875,-0.018798828125,-0.018310546875,-0.01025390625,-0.018798828125,-0.017333984375,-0.02197265625,-0.017333984375,-0.0146484375,-0.01513671875,-0.017333984375,-0.0185546875,-0.016845703125,-0.01416015625,-0.025146484375,-0.014404296875,-0.0146484375,-0.01904296875,-0.018310546875,-0.016845703125,-0.0185546875,-0.01220703125,-0.017578125,-0.019287109375,-0.015380859375,-0.02099609375,-0.02099609375,-0.020751953125,-0.017333984375,-0.017578125,-0.0205078125,-0.013671875,-0.020751953125,-0.019287109375,-0.02099609375,-0.018310546875,-0.01416015625,-0.01806640625,-0.015869140625,-0.01708984375,-0.01513671875,-0.015380859375,-0.02001953125,-0.020751953125,-0.01904296875,-0.016845703125,-0.01708984375,-0.0224609375,-0.01904296875,-0.018798828125,-0.015869140625,-0.0185546875,-0.01806640625,-0.018310546875,-0.014892578125,-0.02099609375,-0.0166015625,-0.018798828125,-0.01953125,-0.0146484375,-0.020263671875,-0.02392578125,-0.018798828125,-0.017822265625,-0.021240234375,-0.019287109375,-0.0166015625,-0.01708984375,-0.012451171875,-0.016357421875,-0.0166015625,-0.01513671875,-0.01416015625,-0.016357421875,-0.01611328125,-0.019775390625,-0.023193359375,-0.016357421875,-0.015625,-0.01611328125,-0.013671875,-0.023193359375,-0.02197265625,-0.01220703125,-0.01806640625,-0.018310546875,-0.015869140625,-0.019775390625,-0.009521484375,-0.0146484375,-0.0146484375,-0.014892578125,-0.017333984375,-0.02099609375,-0.020751953125,-0.012939453125,-0.015625,-0.01611328125,-0.01904296875,-0.022216796875,-0.026123046875,-0.01416015625,-0.017822265625,-0.015869140625,-0.0146484375,-0.021484375,-0.01416015625,-0.017578125,-0.015869140625,-0.01220703125,-0.01904296875,-0.025146484375,-0.0185546875,-0.019775390625,-0.015380859375,-0.012939453125,-0.019775390625,-0.0244140625,-0.014404296875,-0.01513671875,-0.01806640625,-0.017578125,-0.0224609375,-0.0224609375,-0.01953125,-0.01953125,-0.021484375,-0.017333984375,-0.02001953125,-0.02099609375,-0.0185546875,-0.019287109375,-0.02099609375,-0.019775390625,-0.0185546875,-0.01123046875,-0.021240234375,-0.0146484375,-0.017333984375,-0.018798828125,-0.020751953125,-0.0166015625,-0.01513671875,-0.025390625,-0.0244140625,-0.014404296875,-0.017822265625,-0.0146484375,-0.01708984375,-0.021240234375,-0.015625,-0.02001953125,-0.024169921875,-0.01513671875,-0.019287109375,-0.010986328125,-0.01708984375,-0.0185546875,-0.022705078125,-0.018310546875,-0.020751953125,-0.017333984375,-0.022216796875,-0.025634765625,-0.015869140625,-0.020751953125,-0.0126953125,-0.020263671875,-0.018310546875,-0.015625,-0.015869140625,-0.0205078125,-0.020263671875,-0.020751953125,-0.0126953125,-0.0205078125,-0.01416015625,-0.02587890625,-0.013916015625,-0.012939453125,-0.021484375,-0.0234375,-0.01806640625,-0.012451171875,-0.020263671875,-0.014892578125,-0.015869140625,-0.0185546875,-0.02001953125,-0.02099609375,-0.018310546875,-0.017333984375,-0.010009765625,-0.02001953125,-0.02001953125,-0.013671875,-0.01953125,-0.0166015625,
