info,
sampleRate, 100,
aRange, 2,
gRange, 250,
start,150,
stop,500,
ax,0.0034579784176421713,0.004434540917642171,0.0002841502926421713,0.0015048534176421713,0.0002841502926421713,0.004678681542642171,-0.0011806934573578287,-0.0026455372073578287,-0.0038662403323578287,0.0029696971676421713,-0.0021572559573578287,0.0024814159176421713,0.0012607127926421713,0.0024814159176421713,0.007364228417642171,-0.0014248340823578287,0.0002841502926421713,-0.0014248340823578287,0.0022372752926421713,-0.0021572559573578287,-0.0036220997073578287,0.0024814159176421713,-0.0002041309573578287,-0.0011806934573578287,-0.0002041309573578287,0.0032138377926421713,-0.0031338184573578287,0.0010165721676421713,0.0005282909176421713,-0.0026455372073578287,0.0022372752926421713,-0.0006924122073578287,-0.0026455372073578287,-0.005086943457357829,-0.0002041309573578287,-0.0024013965823578287,0.006387665917642171,0.0007724315426421713,0.006143525292642171,0.004434540917642171,0.0034579784176421713,-0.0031338184573578287,-0.0021572559573578287,0.0032138377926421713,-0.005086943457357829,0.0012607127926421713,0.004922822167642171,0.0032138377926421713,0.004678681542642171,-0.006307646582357829,-0.0006924122073578287,0.0007724315426421713,0.0002841502926421713,0.0005282909176421713,0.0002841502926421713,-0.0038662403323578287,-0.0021572559573578287,0.0007724315426421713,-0.0021572559573578287,0.005411103417642171,-0.0026455372073578287,0.0002841502926421713,-0.0011806934573578287,-0.0031338184573578287,-0.007040068457357829,-0.0006924122073578287,-0.0026455372073578287,0.0017489940426421713,0.004678681542642171,-0.0028896778323578287,0.0017489940426421713,-0.0011806934573578287,-0.004842802832357829,-0.0004482715823578287,0.004190400292642171,0.0015048534176421713,0.0037021190426421713,-0.0019131153323578287,0.005166962792642171,-0.0031338184573578287,-0.0009365528323578287,0.0007724315426421713,0.0032138377926421713,0.0007724315426421713,0.0015048534176421713,0.005655244042642171,0.005655244042642171,-0.007040068457357829,-0.0006924122073578287,0.0015048534176421713,-0.0016689747073578287,-0.004354521582357829,-0.0004482715823578287,-0.0002041309573578287,-0.0016689747073578287,0.0007724315426421713,-0.0002041309573578287,0.006875947167642171,0.0010165721676421713,0.0002841502926421713,0.0029696971676421713,-0.0019131153323578287,-0.0021572559573578287,0.003946259667642171,-0.0036220997073578287,-0.012411162207357829,0.010782197167642171,0.008096650292642171,0.0024814159176421713,-0.007040068457357829,-0.0026455372073578287,0.008829072167642171,0.0032138377926421713,-0.0016689747073578287,-0.0004482715823578287,-0.0026455372073578287,0.0007724315426421713,0.0024814159176421713,-0.006307646582357829,0.0037021190426421713,-0.0004482715823578287,-0.0033779590823578287,0.005899384667642171,0.0002841502926421713,0.0019931346676421713,-0.0019131153323578287,0.007608369042642171,0.012491181542642171,0.0007724315426421713,0.0010165721676421713,0.0037021190426421713,0.007120087792642171,0.013711884667642171,-0.004354521582357829,-0.008260771582357829,0.0027255565426421713,-0.0031338184573578287,0.013223603417642171,-0.004598662207357829,0.006387665917642171,0.0027255565426421713,-0.0016689747073578287,0.0002841502926421713,0.005655244042642171,-0.0024013965823578287,-0.0028896778323578287,-0.007040068457357829,0.0002841502926421713,-0.004354521582357829,-0.01851467783235783,0.04374118154264217,-0.012167021582357829,0.01566500966764217,0.02811618154264217,-0.05733303720735783,-0.0038662403323578287,0.008584931542642171,-0.009969755957357829,-0.006551787207357829,0.015420869042642171,0.005655244042642171,-0.012899443457357829,0.005411103417642171,0.0034579784176421713,-0.004598662207357829,-0.0004482715823578287,0.0010165721676421713,-0.008016630957357829,-0.01582913095735783,-0.004842802832357829,-0.007040068457357829,-0.01704983408235783,-0.004110380957357829,-0.0038662403323578287,-0.011190459082357829,-0.010458037207357829,-0.006307646582357829,-0.007284209082357829,-0.008749052832357829,-0.007284209082357829,-0.005575224707357829,-0.011434599707357829,-0.004842802832357829,0.0037021190426421713,-0.004842802832357829,-0.006063505957357829,-0.005086943457357829,-0.0009365528323578287,0.003946259667642171,-0.004598662207357829,0.0029696971676421713,0.0015048534176421713,0.0022372752926421713,-0.008749052832357829,0.007608369042642171,-0.007284209082357829,-0.02632717783235783,0.01566500966764217,0.004678681542642171,0.013223603417642171,-0.009237334082357829,-0.0004482715823578287,-0.004110380957357829,-0.0011806934573578287,0.0022372752926421713,0.02274508779264217,0.0019931346676421713,-0.012655302832357829,0.006143525292642171,0.014444306542642171,0.0037021190426421713,-0.008993193457357829,0.005899384667642171,0.0007724315426421713,0.0012607127926421713,0.010782197167642171,0.007120087792642171,-0.0024013965823578287,-0.005575224707357829,0.009073212792642171,0.008829072167642171,-0.004842802832357829,0.006143525292642171,0.0015048534176421713,-0.005819365332357829,-0.004598662207357829,0.004434540917642171,0.0010165721676421713,0.009561494042642171,0.0015048534176421713,0.004922822167642171,-0.005575224707357829,0.006387665917642171,0.005655244042642171,0.003946259667642171,0.005655244042642171,0.005166962792642171,-0.0019131153323578287,0.0005282909176421713,0.006875947167642171,0.0029696971676421713,0.003946259667642171,0.011026337792642171,-0.0024013965823578287,0.0010165721676421713,0.008096650292642171,-0.0004482715823578287,-0.0006924122073578287,0.0010165721676421713,0.0032138377926421713,0.0015048534176421713,-0.0031338184573578287,0.007608369042642171,0.004434540917642171,0.008584931542642171,0.0012607127926421713,0.0037021190426421713,0.006143525292642171,0.005899384667642171,0.0032138377926421713,0.007120087792642171,0.0022372752926421713,0.0034579784176421713,0.008096650292642171,0.004434540917642171,0.004190400292642171,0.005166962792642171,0.0007724315426421713,0.0005282909176421713,0.004190400292642171,0.0024814159176421713,0.008096650292642171,0.006631806542642171,-0.0021572559573578287,0.0017489940426421713,0.0019931346676421713,0.0010165721676421713,0.0022372752926421713,-0.0002041309573578287,-0.0004482715823578287,0.0007724315426421713,0.0012607127926421713,-0.0024013965823578287,0.007608369042642171,0.0005282909176421713,4.000966764217129e-05,4.000966764217129e-05,-0.0011806934573578287,0.0007724315426421713,0.0037021190426421713,-0.0004482715823578287,4.000966764217129e-05,-0.0006924122073578287,0.0002841502926421713,0.0002841502926421713,-0.0004482715823578287,0.0012607127926421713,0.006875947167642171,-0.0038662403323578287,-0.0011806934573578287,0.0022372752926421713,-0.006063505957357829,-0.0004482715823578287,4.000966764217129e-05,0.007364228417642171,0.0037021190426421713,0.0005282909176421713,0.0027255565426421713,0.0017489940426421713,-0.0014248340823578287,-0.0014248340823578287,-0.0016689747073578287,-0.0004482715823578287,0.0017489940426421713,-0.0038662403323578287,-0.0011806934573578287,0.0024814159176421713,4.000966764217129e-05,-0.0009365528323578287,0.005166962792642171,-0.0011806934573578287,0.0017489940426421713,-0.0002041309573578287,-0.004842802832357829,0.0015048534176421713,-0.0004482715823578287,-0.0031338184573578287,-0.005819365332357829,-0.0004482715823578287,-0.0011806934573578287,4.000966764217129e-05,-0.006795927832357829,-0.004354521582357829,-0.0009365528323578287,-0.005819365332357829,-0.0016689747073578287,-0.0011806934573578287,4.000966764217129e-05,0.0010165721676421713,-0.0011806934573578287,-0.0021572559573578287,0.003946259667642171,-0.004110380957357829,-0.004842802832357829,0.0007724315426421713,-0.005086943457357829,0.0019931346676421713,0.0010165721676421713,-0.0014248340823578287,0.007608369042642171,-0.004842802832357829,-0.0031338184573578287,0.005411103417642171,0.004190400292642171,0.0029696971676421713,0.0019931346676421713,-0.004110380957357829,0.005655244042642171,0.0034579784176421713,0.003946259667642171,0.0037021190426421713,0.012247040917642171,0.007120087792642171,-0.0011806934573578287,0.009073212792642171,0.010293915917642171,-0.0026455372073578287,-0.0002041309573578287,0.0024814159176421713,0.006143525292642171,-0.005819365332357829,0.0017489940426421713,-0.0021572559573578287,-0.0016689747073578287,-0.0002041309573578287,-0.0014248340823578287,0.0037021190426421713,-0.004110380957357829,-0.010458037207357829,0.0012607127926421713,-0.005086943457357829,-0.008016630957357829,4.000966764217129e-05,-0.0031338184573578287,-0.011922880957357829,-0.0024013965823578287,-0.007528349707357829,-0.0026455372073578287,0.004922822167642171,-0.005086943457357829,-0.005575224707357829,4.000966764217129e-05,-0.0016689747073578287,-0.0019131153323578287,-0.007284209082357829,0.0010165721676421713,0.0032138377926421713,0.0019931346676421713,0.0010165721676421713,-0.0016689747073578287,0.0037021190426421713,-0.0028896778323578287,-0.0004482715823578287,0.0034579784176421713,-0.0006924122073578287,0.0022372752926421713,-0.009969755957357829,0.0010165721676421713,-0.005086943457357829,-0.0026455372073578287,0.005411103417642171,-0.004354521582357829,0.0017489940426421713,0.0037021190426421713,0.0019931346676421713,-0.0004482715823578287,0.007608369042642171,0.0017489940426421713,0.0027255565426421713,-0.0014248340823578287,0.003946259667642171,0.006143525292642171,0.0032138377926421713,0.0032138377926421713,0.004190400292642171,0.004434540917642171,-0.0009365528323578287,0.0015048534176421713,-0.005331084082357829,-0.0004482715823578287,0.0034579784176421713,-0.006307646582357829,-0.0006924122073578287,0.0029696971676421713,-0.0028896778323578287,0.0015048534176421713,0.0022372752926421713,0.0019931346676421713,0.004190400292642171,-0.007528349707357829,0.005166962792642171,-0.0038662403323578287,0.0002841502926421713,0.0024814159176421713,-0.005331084082357829,0.0002841502926421713,-0.0036220997073578287,0.0017489940426421713,0.0012607127926421713,0.004922822167642171,-0.0031338184573578287,-0.0021572559573578287,0.0002841502926421713,-0.0033779590823578287,0.0010165721676421713,0.0017489940426421713,-0.0004482715823578287,0.003946259667642171,-0.0031338184573578287,-0.0031338184573578287,0.003946259667642171,0.0002841502926421713,0.0017489940426421713,0.003946259667642171,-0.0024013965823578287,0.0017489940426421713,4.000966764217129e-05,-0.0016689747073578287,0.0012607127926421713,-0.0019131153323578287,-0.0014248340823578287,0.005899384667642171,-0.0006924122073578287,-0.0036220997073578287,-0.0011806934573578287,-0.0002041309573578287,0.005899384667642171,-0.0009365528323578287,0.0022372752926421713,0.0015048534176421713,-0.0021572559573578287,0.0015048534176421713,0.004434540917642171,-0.006795927832357829,-0.0004482715823578287,0.005166962792642171,-0.0028896778323578287,4.000966764217129e-05,-0.0006924122073578287,-0.004842802832357829,0.004678681542642171,0.0007724315426421713,4.000966764217129e-05,-0.0006924122073578287,-0.0021572559573578287,0.0022372752926421713,0.005411103417642171,0.0024814159176421713,0.005411103417642171,0.007364228417642171,-0.0028896778323578287,0.0034579784176421713,0.0015048534176421713,-0.004354521582357829,0.0034579784176421713,-0.005086943457357829,-0.0004482715823578287,0.0022372752926421713,-0.004110380957357829,0.0024814159176421713,0.0019931346676421713,-0.0016689747073578287,0.0027255565426421713,0.006143525292642171,-0.0014248340823578287,-0.0006924122073578287,0.006875947167642171,0.0002841502926421713,-0.004354521582357829,-0.004842802832357829,-0.0006924122073578287,0.0019931346676421713,-0.008993193457357829,0.004190400292642171,0.0002841502926421713,-0.0016689747073578287,-0.0004482715823578287,0.0002841502926421713,-0.009237334082357829,0.004434540917642171,-0.0004482715823578287,-0.0004482715823578287,-0.008504912207357829,-0.0016689747073578287,0.0034579784176421713,0.007364228417642171,0.0017489940426421713,-0.0024013965823578287,0.0032138377926421713,-0.0031338184573578287,0.006143525292642171,-0.0002041309573578287,-0.0016689747073578287,0.004434540917642171,0.0017489940426421713,-0.0021572559573578287,-0.0033779590823578287,0.0002841502926421713,0.0037021190426421713,0.0002841502926421713,
ay,0.008826622596153846,-0.008751502403846154,0.006385216346153846,-0.002159705528846154,-0.003624549278846154,0.004432091346153846,-0.005821814903846154,-0.001915564903846154,-0.002647986778846154,0.008094200721153846,-0.006310096153846154,0.001746544471153846,-0.003624549278846154,-0.003868689903846154,-0.003624549278846154,0.001990685096153846,0.000525841346153846,-0.003136268028846154,0.004187950721153846,-0.002647986778846154,0.000769981971153846,-0.001915564903846154,0.000769981971153846,-0.001183143028846154,3.756009615384602e-05,-0.002647986778846154,-0.001671424278846154,-0.003380408653846154,-0.00020658052884615398,-0.001915564903846154,0.001990685096153846,-0.000694861778846154,0.002234825721153846,0.001014122596153846,0.000281700721153846,-0.007042518028846154,0.001746544471153846,-0.000450721153846154,-0.002892127403846154,-0.000939002403846154,-0.002892127403846154,-0.00020658052884615398,0.000525841346153846,0.003699669471153846,0.002967247596153846,0.001746544471153846,-0.001427283653846154,-0.00020658052884615398,-0.001671424278846154,0.000281700721153846,0.001258263221153846,3.756009615384602e-05,-0.004845252403846154,0.002723106971153846,0.001014122596153846,-0.002892127403846154,0.002723106971153846,0.001258263221153846,0.000769981971153846,-0.002403846153846154,-0.001427283653846154,0.003211388221153846,-0.00020658052884615398,-0.003624549278846154,-0.00020658052884615398,0.003699669471153846,0.000525841346153846,0.008094200721153846,0.001014122596153846,-0.001671424278846154,0.001746544471153846,-0.001427283653846154,-0.003868689903846154,0.000769981971153846,-0.003380408653846154,0.002967247596153846,0.003699669471153846,0.001014122596153846,0.008094200721153846,-0.000694861778846154,-0.001915564903846154,0.005896935096153846,-0.003136268028846154,0.000281700721153846,0.005164513221153846,-0.001915564903846154,0.003699669471153846,0.001746544471153846,0.004432091346153846,0.011268028846153846,0.000769981971153846,0.005896935096153846,-0.000939002403846154,0.002723106971153846,0.003699669471153846,-0.007530799278846154,-0.000939002403846154,-0.008507361778846154,0.002234825721153846,0.002967247596153846,-0.001427283653846154,-0.005089393028846154,0.001014122596153846,0.003211388221153846,-0.025597205528846152,-0.03243314302884615,0.003455528846153846,-0.008019080528846154,0.002723106971153846,0.007850060096153846,-0.000450721153846154,0.001258263221153846,-0.000694861778846154,-0.004112830528846154,-0.004356971153846154,0.007117638221153846,-0.012169471153846154,-0.000939002403846154,-0.006798377403846154,0.001014122596153846,-0.002159705528846154,-0.002159705528846154,0.000281700721153846,0.002478966346153846,-0.012413611778846154,0.006141075721153846,0.002723106971153846,0.000281700721153846,-0.004112830528846154,0.000769981971153846,-0.008263221153846154,-0.025108924278846152,-0.018028846153846152,0.013221153846153846,0.000281700721153846,0.004432091346153846,0.006141075721153846,-0.017052283653846152,0.011512169471153846,0.001990685096153846,-0.010216346153846154,0.014685997596153846,-0.012901893028846154,-0.009728064903846154,0.022010216346153848,-0.004601111778846154,-0.004601111778846154,0.014441856971153846,0.004920372596153846,0.04740084134615385,-0.07759915865384616,0.029578575721153848,-0.06148587740384615,0.018348106971153848,0.05448091947115385,-0.005333533653846154,-0.03170072115384615,0.03787935697115385,0.008094200721153846,-0.04683743990384615,0.003699669471153846,0.020301231971153848,-0.028038611778846152,0.000525841346153846,0.012732872596153846,-0.016319861778846152,-0.016319861778846152,-0.004112830528846154,-0.005089393028846154,-0.019981971153846152,-0.011192908653846154,-0.010460486778846154,-0.010704627403846154,-0.020470252403846152,-0.011192908653846154,-0.007774939903846154,-0.03438626802884615,-0.030968299278846152,-0.019737830528846152,-0.03951322115384615,-0.03780423677884615,-0.03609525240384615,-0.05318509615384615,-0.04317533052884615,-0.04244290865384615,-0.04659329927884615,-0.05489408052884615,-0.05757962740384615,-0.04952298677884615,-0.05464993990384615,-0.04805814302884615,-0.04659329927884615,-0.06197415865384615,-0.05904447115384615,-0.06246243990384615,-0.04171048677884615,-0.10201322115384616,-0.07491361177884616,-0.07784329927884616,-0.020958533653846152,-0.11373197115384616,-0.08907376802884616,-0.025841346153846152,-0.028526893028846152,-0.06807767427884616,-0.07222806490384616,-0.04830228365384615,-0.04488431490384615,-0.026573768028846152,-0.07198392427884616,-0.04073392427884615,-0.030235877403846152,-0.05220853365384615,-0.004112830528846154,-0.04244290865384615,-0.05635892427884615,-0.012901893028846154,-0.03145658052884615,-0.04244290865384615,-0.03853665865384615,-0.030724158653846152,-0.028038611778846152,-0.030724158653846152,-0.029747596153846152,-0.025108924278846152,-0.03658353365384615,-0.03267728365384615,-0.030724158653846152,-0.03365384615384615,-0.029015174278846152,-0.016808143028846152,-0.029259314903846152,-0.025353064903846152,-0.015831580528846152,-0.028038611778846152,-0.026573768028846152,-0.018761268028846152,-0.014610877403846154,-0.018761268028846152,-0.014610877403846154,-0.017540564903846152,-0.019493689903846152,-0.012169471153846154,-0.008019080528846154,-0.011681189903846154,0.000769981971153846,-0.030480018028846152,-0.013634314903846154,-0.015343299278846154,-0.011681189903846154,-0.001671424278846154,-0.010216346153846154,-0.008263221153846154,-0.011192908653846154,-0.003136268028846154,-0.010460486778846154,-0.010216346153846154,-0.013634314903846154,-0.013634314903846154,-0.005333533653846154,-0.006065955528846154,-0.002403846153846154,-0.008995643028846154,-0.006798377403846154,-0.006065955528846154,-0.010460486778846154,-0.007286658653846154,0.001014122596153846,-0.006798377403846154,-0.006310096153846154,-0.004112830528846154,-0.003868689903846154,-0.004112830528846154,3.756009615384602e-05,-0.005821814903846154,-0.002159705528846154,-0.005333533653846154,-0.003136268028846154,0.002478966346153846,-0.003136268028846154,-0.001427283653846154,-0.002647986778846154,-0.003136268028846154,-0.000694861778846154,0.004432091346153846,-0.003136268028846154,-0.001915564903846154,0.004920372596153846,-0.005333533653846154,0.000525841346153846,0.001990685096153846,-0.001183143028846154,-0.001183143028846154,0.004187950721153846,-0.004845252403846154,-0.000450721153846154,0.001746544471153846,0.002723106971153846,-0.003624549278846154,-0.006554236778846154,-0.004845252403846154,0.008094200721153846,-0.005089393028846154,0.000769981971153846,0.003455528846153846,0.004432091346153846,-0.006310096153846154,0.004432091346153846,0.001014122596153846,-0.009483924278846154,-0.004356971153846154,-0.006065955528846154,0.000769981971153846,0.003699669471153846,-0.006798377403846154,-0.003136268028846154,0.002478966346153846,-0.004112830528846154,-0.003624549278846154,-0.002647986778846154,-0.001915564903846154,0.000525841346153846,-0.002892127403846154,-0.00020658052884615398,-0.002892127403846154,-0.001427283653846154,-0.002159705528846154,-0.001427283653846154,0.002723106971153846,0.000281700721153846,-0.003624549278846154,0.002234825721153846,0.001990685096153846,0.004920372596153846,-0.002403846153846154,-0.001183143028846154,-0.000694861778846154,0.002478966346153846,-0.006554236778846154,-0.003380408653846154,0.002967247596153846,-0.002892127403846154,-0.000939002403846154,-0.005821814903846154,0.001014122596153846,0.001014122596153846,-0.00020658052884615398,0.004432091346153846,-0.003868689903846154,3.756009615384602e-05,-0.002159705528846154,-0.004845252403846154,0.003699669471153846,0.004920372596153846,-0.003380408653846154,0.009803185096153846,-0.004112830528846154,-0.012413611778846154,-0.008751502403846154,-0.009239783653846154,-0.000939002403846154,-0.004845252403846154,-0.012169471153846154,-0.008751502403846154,-0.004601111778846154,-0.007530799278846154,-0.005577674278846154,-0.008995643028846154,-0.004845252403846154,-0.012901893028846154,-0.005821814903846154,0.001990685096153846,-0.006310096153846154,-0.005821814903846154,-0.001183143028846154,-0.003136268028846154,0.003455528846153846,0.001258263221153846,0.005164513221153846,-0.001915564903846154,0.003211388221153846,0.002723106971153846,-0.005089393028846154,0.005164513221153846,0.002723106971153846,0.002723106971153846,-0.004845252403846154,0.011023888221153846,0.001746544471153846,0.002478966346153846,0.000525841346153846,0.006873497596153846,-0.003136268028846154,0.004920372596153846,0.003699669471153846,-0.004112830528846154,-0.006065955528846154,0.004676231971153846,0.002967247596153846,0.002478966346153846,0.001502403846153846,0.000281700721153846,0.001258263221153846,0.001990685096153846,-0.001427283653846154,-0.008263221153846154,-0.000450721153846154,-0.000450721153846154,-0.004112830528846154,0.001502403846153846,-0.000450721153846154,0.005896935096153846,-0.006798377403846154,0.000525841346153846,-0.002892127403846154,-0.007042518028846154,-0.006798377403846154,-0.005089393028846154,0.005652794471153846,-0.003136268028846154,-0.007286658653846154,0.000769981971153846,-0.000694861778846154,-0.006065955528846154,-0.006798377403846154,0.000769981971153846,-0.001427283653846154,0.001990685096153846,-0.002403846153846154,-0.000694861778846154,0.001014122596153846,0.006873497596153846,0.006629356971153846,0.002723106971153846,-0.001427283653846154,0.000769981971153846,-0.004112830528846154,-0.001671424278846154,0.003943810096153846,-0.004356971153846154,-0.002892127403846154,0.003455528846153846,-0.006554236778846154,0.002967247596153846,0.000525841346153846,-0.004356971153846154,-0.002159705528846154,-0.001671424278846154,0.005408653846153846,0.005408653846153846,-0.005577674278846154,0.001502403846153846,-0.001427283653846154,0.001014122596153846,-0.004845252403846154,0.001990685096153846,0.000769981971153846,0.001746544471153846,-0.003868689903846154,-0.005089393028846154,-0.00020658052884615398,-0.003868689903846154,0.003211388221153846,0.001746544471153846,-0.005577674278846154,-0.000450721153846154,-0.002403846153846154,-0.001915564903846154,0.006385216346153846,-0.005821814903846154,-0.002403846153846154,-0.000694861778846154,-0.007286658653846154,-0.000694861778846154,0.003455528846153846,-0.000694861778846154,0.000769981971153846,0.002967247596153846,-0.000450721153846154,-0.002403846153846154,-0.004845252403846154,-0.002892127403846154,-0.003136268028846154,-0.004845252403846154,-0.001671424278846154,-0.00020658052884615398,-0.001183143028846154,0.001014122596153846,0.009559044471153846,-0.002403846153846154,0.004187950721153846,0.003455528846153846,-0.008019080528846154,0.001502403846153846,0.000525841346153846,-0.002647986778846154,0.001014122596153846,0.001014122596153846,-0.013634314903846154,0.002234825721153846,0.000281700721153846,0.002723106971153846,-0.003380408653846154,3.756009615384602e-05,-0.006798377403846154,-0.004112830528846154,-0.000939002403846154,-0.000450721153846154,0.004676231971153846,-0.004112830528846154,3.756009615384602e-05,-0.001427283653846154,-0.004845252403846154,-0.005577674278846154,-0.004601111778846154,0.006629356971153846,-0.006310096153846154,-0.003380408653846154,-0.000939002403846154,-0.004112830528846154,-0.002403846153846154,0.000281700721153846,0.004920372596153846,-0.005333533653846154,-0.001427283653846154,0.001990685096153846,-0.004356971153846154,-0.00020658052884615398,0.001746544471153846,-0.000450721153846154,-0.003868689903846154,-0.004845252403846154,0.000769981971153846,0.000281700721153846,0.001258263221153846,0.001990685096153846,0.002967247596153846,-0.003868689903846154,-0.00020658052884615398,0.004432091346153846,-0.001671424278846154,-0.005821814903846154,-0.000939002403846154,0.004432091346153846,0.001014122596153846,0.002723106971153846,0.001990685096153846,0.003943810096153846,-0.001427283653846154,0.005164513221153846,
