info,
sampleRate, 100,
aRange, 2,
gRange, 250,
start,150,
stop,533,
ax,-0.007664709186872898,-0.003270177936872898,0.003077478313127102,0.007227868938127102,-0.0010729123118728978,0.00014779081312710218,-0.007664709186872898,-0.006199865436872898,0.006251306438127102,-0.0013170529368728978,-0.007664709186872898,0.011378259563127102,-0.1836900998118729,0.1219739626881271,0.011378259563127102,0.0011243533131271022,0.0948743533131271,-0.0791979123118729,0.028712243938127102,0.020899743938127102,0.025538415813127102,-0.027684240436872898,-0.019627599811872898,0.009913415813127102,0.0008802126881271022,0.008692712688127102,-0.004735021686872898,0.010889978313127102,0.011134118938127102,0.0011243533131271022,-0.009129552936872898,0.007227868938127102,0.006739587688127102,0.003565759563127102,-0.004246740436872898,-0.0010729123118728978,-0.0013170529368728978,0.002100915813127102,0.003809900188127102,-0.004979162311872898,-0.006199865436872898,-0.003514318561872898,-9.634981187289782e-05,0.003809900188127102,-0.004979162311872898,0.003321618938127102,0.0011243533131271022,0.002100915813127102,0.0008802126881271022,0.003565759563127102,-0.004246740436872898,-0.0015611935618728978,-0.004735021686872898,-0.0018053341868728978,0.002589197063127102,-0.0010729123118728978,-0.002049474811872898,0.003077478313127102,0.0006360720631271022,0.0011243533131271022,-0.0005846310618728978,-0.003026037311872898,0.0003919314381271022,0.005274743938127102,0.003809900188127102,0.0003919314381271022,-0.002537756061872898,0.0003919314381271022,-0.0003404904368728978,-0.007420568561872898,0.003565759563127102,0.004542322063127102,-0.004735021686872898,0.0018567751881271022,-0.002049474811872898,0.0003919314381271022,0.006251306438127102,-9.634981187289782e-05,0.0011243533131271022,-0.0008287716868728978,0.002100915813127102,0.004786462688127102,-0.004490881061872898,-0.004002599811872898,-0.0013170529368728978,0.003809900188127102,-0.007176427936872898,0.003077478313127102,0.002345056438127102,-0.0005846310618728978,0.0003919314381271022,-9.634981187289782e-05,0.003077478313127102,0.009180993938127102,-0.005955724811872898,-0.0018053341868728978,0.0013684939381271022,-0.0010729123118728978,-0.003270177936872898,-0.0013170529368728978,-0.0018053341868728978,0.006251306438127102,0.0008802126881271022,0.0011243533131271022,-0.003026037311872898,-0.0015611935618728978,-0.003514318561872898,0.0018567751881271022,-0.002781896686872898,-0.0008287716868728978,0.0018567751881271022,-0.004979162311872898,0.0016126345631271022,-0.0003404904368728978,0.005274743938127102,-0.003514318561872898,0.0013684939381271022,-0.005467443561872898,0.006007165813127102,-0.002781896686872898,0.002589197063127102,0.003321618938127102,-0.006688146686872898,0.0011243533131271022,0.00014779081312710218,0.002589197063127102,0.006739587688127102,-0.0003404904368728978,-0.0005846310618728978,-0.0018053341868728978,-0.005223302936872898,0.002589197063127102,0.003321618938127102,0.005518884563127102,-0.006444006061872898,0.002833337688127102,-0.005223302936872898,-0.0013170529368728978,0.012598962688127102,-0.008152990436872898,-0.0003404904368728978,0.002833337688127102,-0.0015611935618728978,-0.004002599811872898,0.015040368938127102,0.004542322063127102,-0.020360021686872898,0.014796228313127102,0.0013684939381271022,-0.004735021686872898,-0.013279943561872898,-0.005223302936872898,-0.003026037311872898,0.008936853313127102,-0.0015611935618728978,-0.003758459186872898,-0.008885412311872898,-0.0013170529368728978,0.0018567751881271022,-0.002049474811872898,-0.005955724811872898,-0.003270177936872898,0.0016126345631271022,-0.005467443561872898,-0.008152990436872898,-0.002537756061872898,-0.004490881061872898,0.002589197063127102,-0.0013170529368728978,-0.002049474811872898,-0.009861974811872898,-0.003026037311872898,-0.010838537311872898,-0.006688146686872898,-0.006199865436872898,-0.003026037311872898,-0.006932287311872898,-0.005223302936872898,-0.011815099811872898,-0.011570959186872898,-0.008152990436872898,-0.008885412311872898,-0.012303381061872898,-0.0010729123118728978,-0.0010729123118728978,-0.008397131061872898,-0.004002599811872898,-0.002293615436872898,-0.008397131061872898,-0.002293615436872898,-0.002293615436872898,-0.002781896686872898,-0.004735021686872898,0.006739587688127102,-0.004246740436872898,0.0011243533131271022,-0.002293615436872898,-0.003514318561872898,-0.002781896686872898,-0.002049474811872898,0.0006360720631271022,0.0008802126881271022,0.004054040813127102,0.0387220095631271,-0.016697912311872898,0.0616712283131271,-0.0533190060618729,-0.0469713498118729,0.005274743938127102,0.006739587688127102,-0.019627599811872898,0.011622400188127102,-0.002293615436872898,-0.020115881061872898,0.019190759563127102,0.012843103313127102,-0.008397131061872898,0.005518884563127102,0.008936853313127102,-0.010350256061872898,0.007227868938127102,0.004298181438127102,-0.0003404904368728978,-0.006199865436872898,0.002833337688127102,-0.004490881061872898,0.002100915813127102,0.005274743938127102,0.006739587688127102,-0.006444006061872898,0.004298181438127102,-0.0013170529368728978,-0.003514318561872898,0.003565759563127102,0.0008802126881271022,0.0011243533131271022,0.005518884563127102,-0.004246740436872898,0.0006360720631271022,-0.006199865436872898,-0.007420568561872898,0.004054040813127102,-0.003026037311872898,0.0013684939381271022,0.007227868938127102,0.004298181438127102,0.00014779081312710218,0.004298181438127102,0.003565759563127102,-0.0003404904368728978,0.011622400188127102,0.009913415813127102,0.006251306438127102,0.004542322063127102,-9.634981187289782e-05,0.002100915813127102,-0.0010729123118728978,-0.0005846310618728978,0.003077478313127102,-0.004490881061872898,-0.0003404904368728978,0.002345056438127102,-0.0013170529368728978,0.002833337688127102,0.002589197063127102,-9.634981187289782e-05,0.002100915813127102,0.005763025188127102,0.004054040813127102,0.005763025188127102,0.0016126345631271022,-0.0015611935618728978,-0.0010729123118728978,0.006251306438127102,0.002589197063127102,0.006007165813127102,0.004786462688127102,0.004542322063127102,0.002589197063127102,0.002589197063127102,0.0018567751881271022,-0.0008287716868728978,0.0006360720631271022,0.010401697063127102,-0.002293615436872898,0.002833337688127102,0.006739587688127102,0.004298181438127102,-0.003514318561872898,-0.0008287716868728978,-0.0018053341868728978,0.006495447063127102,0.0011243533131271022,-0.0008287716868728978,0.00014779081312710218,0.0003919314381271022,-0.0013170529368728978,0.002345056438127102,0.0008802126881271022,0.003077478313127102,0.0008802126881271022,0.0018567751881271022,0.0018567751881271022,0.0013684939381271022,0.00014779081312710218,0.002833337688127102,0.0006360720631271022,-0.004735021686872898,0.005763025188127102,0.003321618938127102,0.0008802126881271022,0.008692712688127102,-0.0010729123118728978,-0.0013170529368728978,0.0016126345631271022,-0.005955724811872898,0.004542322063127102,-0.0013170529368728978,0.00014779081312710218,0.0018567751881271022,-0.002049474811872898,-0.005711584186872898,0.0011243533131271022,0.0003919314381271022,-0.0003404904368728978,0.002345056438127102,-0.004735021686872898,-0.002537756061872898,0.0011243533131271022,-0.0015611935618728978,0.0018567751881271022,0.0008802126881271022,-0.004490881061872898,0.0018567751881271022,-0.002049474811872898,-0.0015611935618728978,-0.0008287716868728978,-0.0018053341868728978,0.002833337688127102,-0.006199865436872898,0.003565759563127102,0.0006360720631271022,0.004054040813127102,-9.634981187289782e-05,0.002100915813127102,-0.003026037311872898,-0.004246740436872898,-0.002049474811872898,-0.006444006061872898,-0.0013170529368728978,-0.002049474811872898,0.00014779081312710218,0.004542322063127102,-0.003026037311872898,-0.002293615436872898,0.0018567751881271022,0.0011243533131271022,-0.0013170529368728978,0.004298181438127102,0.005518884563127102,-0.004735021686872898,0.003809900188127102,-0.002537756061872898,0.0018567751881271022,-0.0005846310618728978,0.002345056438127102,-0.0018053341868728978,0.00014779081312710218,-0.004735021686872898,0.00014779081312710218,-0.0018053341868728978,-0.003514318561872898,-0.006688146686872898,0.002589197063127102,0.0018567751881271022,0.004298181438127102,-0.003514318561872898,-0.0003404904368728978,0.0003919314381271022,0.0003919314381271022,0.0006360720631271022,0.0018567751881271022,0.004542322063127102,-0.002293615436872898,0.00014779081312710218,-0.0008287716868728978,0.0011243533131271022,-9.634981187289782e-05,-0.0018053341868728978,0.003809900188127102,-0.008152990436872898,-0.0005846310618728978,-9.634981187289782e-05,-0.002293615436872898,-0.0018053341868728978,-0.004246740436872898,-0.007664709186872898,-0.002537756061872898,0.004542322063127102,-0.0010729123118728978,-9.634981187289782e-05,-0.005711584186872898,0.004786462688127102,-0.003758459186872898,0.0013684939381271022,0.003809900188127102,-0.006199865436872898,0.005518884563127102,-0.0008287716868728978,0.007227868938127102,-0.003270177936872898,0.002589197063127102,-0.003514318561872898,0.002100915813127102,-0.008641271686872898,-0.004735021686872898,0.006251306438127102,0.0011243533131271022,0.0013684939381271022,0.004054040813127102,-0.002781896686872898,-0.0015611935618728978,0.00014779081312710218,-0.0018053341868728978,-0.003758459186872898,-0.004979162311872898,0.002100915813127102,-0.0005846310618728978,-0.0018053341868728978,-0.004979162311872898,0.0008802126881271022,-0.003758459186872898,0.0003919314381271022,-0.0010729123118728978,-0.004490881061872898,0.0018567751881271022,-0.0010729123118728978,-0.005223302936872898,0.00014779081312710218,-0.002537756061872898,0.00014779081312710218,0.002589197063127102,0.0008802126881271022,0.004054040813127102,-0.0015611935618728978,-0.0005846310618728978,0.005274743938127102,-0.002537756061872898,0.0013684939381271022,0.0013684939381271022,-0.006688146686872898,-0.002537756061872898,0.003565759563127102,-0.0008287716868728978,0.003321618938127102,-0.002781896686872898,0.006495447063127102,-0.0003404904368728978,-0.002293615436872898,-0.004490881061872898,0.0003919314381271022,-0.0008287716868728978,0.003077478313127102,0.004542322063127102,-0.0015611935618728978,0.0006360720631271022,-0.004490881061872898,0.0006360720631271022,0.002345056438127102,0.00014779081312710218,-0.0010729123118728978,0.003809900188127102,-0.002781896686872898,0.004298181438127102,-0.0003404904368728978,-0.0010729123118728978,0.003077478313127102,0.00014779081312710218,0.0011243533131271022,0.0006360720631271022,-0.002049474811872898,-0.008152990436872898,-0.006688146686872898,-0.008152990436872898,-0.0015611935618728978,-9.634981187289782e-05,-0.0010729123118728978,0.0016126345631271022,0.0011243533131271022,-0.004735021686872898,-0.0005846310618728978,0.0003919314381271022,-0.003270177936872898,0.0008802126881271022,-0.003026037311872898,-0.0008287716868728978,-0.002049474811872898,0.002833337688127102,0.0011243533131271022,-0.0015611935618728978,-0.005467443561872898,0.0013684939381271022,0.002100915813127102,0.0013684939381271022,0.006251306438127102,-0.004735021686872898,-0.006444006061872898,0.003321618938127102,-0.006688146686872898,-0.002781896686872898,0.005518884563127102,-0.0013170529368728978,-0.0010729123118728978,-0.002781896686872898,-0.0015611935618728978,0.004786462688127102,-0.002049474811872898,0.003077478313127102,0.0013684939381271022,-0.002293615436872898,-0.003026037311872898,-0.004490881061872898,0.003809900188127102,-0.0003404904368728978,-0.003758459186872898,0.0008802126881271022,0.003565759563127102,0.00014779081312710218,-0.0015611935618728978,0.010645837688127102,-0.002293615436872898,-0.0015611935618728978,0.002345056438127102,-0.004979162311872898,-0.003270177936872898,0.0008802126881271022,0.002100915813127102,0.006007165813127102,-0.003026037311872898,0.007716150188127102,0.004298181438127102,-0.004246740436872898,0.003321618938127102,-0.003514318561872898,-0.0005846310618728978,0.0011243533131271022,-0.002537756061872898,0.00014779081312710218,0.0006360720631271022,-0.004246740436872898,-0.0010729123118728978,-0.0015611935618728978,-0.005955724811872898,0.0011243533131271022,-0.0015611935618728978,-0.0018053341868728978,0.002345056438127102,0.0018567751881271022,0.003077478313127102,0.005518884563127102,-0.002537756061872898,0.0008802126881271022,0.005274743938127102,0.0008802126881271022,-0.003758459186872898,-0.0010729123118728978,0.0013684939381271022,0.0016126345631271022,-0.003514318561872898,-0.005467443561872898,-0.002049474811872898,0.006739587688127102,-0.002293615436872898,-0.002537756061872898,-0.005711584186872898,-0.0010729123118728978,0.003809900188127102,0.0006360720631271022,0.002589197063127102,-0.0003404904368728978,-0.005223302936872898,-0.0010729123118728978,-0.004490881061872898,
ay,0.011838779002926422,-0.004762783497073578,-0.009401455372073578,-0.001833095997073578,-0.004274502247073578,0.001340732127926422,-0.002809658497073578,-0.002321377247073578,0.004514560252926422,0.004026279002926422,-0.013063564747073578,0.007200107127926422,0.055295810252926424,-0.09045614287207358,0.19054971650292643,-0.009645595997073578,-0.07068075224707358,0.12756143525292643,0.015012607127926422,-0.022829189747073576,-0.047975674122073576,-0.032594814747073576,0.11169229462792642,0.031858310252926424,-0.012819424122073578,-0.017702236622073576,0.008909091502926422,0.031614169627926424,-0.011354580372073578,-0.017213955372073576,-0.007936611622073578,0.017942294627926424,0.016721591502926424,0.005979404002926422,-0.001833095997073578,0.006711825877926422,0.006711825877926422,0.013791904002926422,-0.007936611622073578,0.011838779002926422,-0.007692470997073578,-0.005983486622073578,-0.006227627247073578,-0.007692470997073578,-0.001588955372073578,-0.004518642872073578,0.005735263377926422,0.009885654002926422,-0.0006123928720735781,-0.0003682522470735781,0.001340732127926422,0.006955966502926422,0.001584872752926422,-0.001833095997073578,-0.004030361622073578,-0.001100674122073578,-0.0006123928720735781,0.0008524508779264219,-0.005251064747073578,-0.004030361622073578,-0.004030361622073578,0.00012002900292642192,0.001584872752926422,-0.006960049122073578,0.0008524508779264219,0.006223544627926422,0.003782138377926422,0.003782138377926422,0.001829013377926422,0.018918857127926424,0.004514560252926422,0.003782138377926422,-0.001588955372073578,0.007444247752926422,-0.006715908497073578,-0.002565517872073578,0.006223544627926422,0.00012002900292642192,-0.0006123928720735781,0.005735263377926422,-0.002321377247073578,0.005246982127926422,0.006711825877926422,0.004514560252926422,0.001096591502926422,-0.0003682522470735781,0.005002841502926422,-0.001588955372073578,-0.007936611622073578,0.004514560252926422,0.0003641696279264219,0.002073154002926422,0.00012002900292642192,0.0003641696279264219,0.007444247752926422,0.002805575877926422,0.002073154002926422,0.003537997752926422,-0.0008565334970735781,0.0003641696279264219,-0.002565517872073578,0.005491122752926422,-0.005006924122073578,0.0003641696279264219,-0.009645595997073578,-0.002077236622073578,0.0008524508779264219,0.003537997752926422,-0.001344814747073578,-0.002565517872073578,-0.004762783497073578,-0.006227627247073578,0.003293857127926422,0.001096591502926422,0.009641513377926422,-0.002321377247073578,0.00012002900292642192,-0.002809658497073578,0.005002841502926422,0.001584872752926422,-0.004762783497073578,0.001096591502926422,-0.003053799122073578,0.003537997752926422,0.005002841502926422,-0.009645595997073578,0.00012002900292642192,-0.001588955372073578,-0.003542080372073578,-0.006227627247073578,-0.006471767872073578,0.0008524508779264219,0.001584872752926422,-0.030641689747073576,0.021848544627926424,-0.005251064747073578,0.006223544627926422,-0.008913174122073578,-0.006715908497073578,0.002073154002926422,-0.005251064747073578,-0.015016689747073578,0.0003641696279264219,-0.006715908497073578,-0.013307705372073578,0.024289950877926424,-0.028444424122073576,-0.005739345997073578,0.051145419627926424,0.001340732127926422,0.007932529002926422,0.045286044627926424,0.037961825877926424,-0.022340908497073576,-0.021120205372073576,0.021604404002926424,0.007932529002926422,-0.001100674122073578,0.001829013377926422,0.005979404002926422,-0.005739345997073578,0.002805575877926422,0.001340732127926422,-0.018434658497073576,-0.002321377247073578,-0.009645595997073578,-0.010866299122073578,-0.006227627247073578,-0.008424892872073578,-0.004762783497073578,-0.007204189747073578,-0.014528408497073578,0.002073154002926422,-0.012819424122073578,-0.020387783497073576,-0.007692470997073578,-0.017946377247073576,-0.014528408497073578,-0.017946377247073576,-0.022340908497073576,-0.031129970997073576,-0.019167080372073576,-0.022096767872073576,-0.039674892872073576,-0.041628017872073576,-0.027467861622073576,-0.042116299122073576,-0.052370205372073576,-0.035524502247073576,-0.043825283497073576,-0.059938564747073576,-0.046022549122073576,-0.046266689747073576,-0.057253017872073576,-0.052370205372073576,-0.046754970997073576,-0.057741299122073576,-0.052126064747073576,-0.054079189747073576,-0.056764736622073576,-0.055544033497073576,-0.051149502247073576,-0.061403408497073576,-0.041139736622073576,0.13903604462792643,-0.12097372099707358,0.042112216502926424,-0.010133877247073578,-0.14343465849707357,-0.06750692412207358,0.011106357127926422,-0.08972372099707358,-0.048219814747073576,0.002805575877926422,-0.059694424122073576,-0.07580770537207358,-0.006227627247073578,-0.057985439747073576,-0.06775106474707358,-0.029420986622073576,-0.023805752247073576,-0.054811611622073576,-0.027956142872073576,-0.022340908497073576,-0.045045986622073576,-0.020876064747073576,-0.025026455372073576,-0.036989345997073576,-0.024049892872073576,-0.028444424122073576,-0.030397549122073576,-0.023561611622073576,-0.026491299122073576,-0.029420986622073576,-0.027467861622073576,-0.031374111622073576,-0.024049892872073576,-0.013795986622073578,-0.024782314747073576,-0.029176845997073576,-0.027712002247073576,-0.026247158497073576,-0.026491299122073576,-0.016969814747073576,-0.027223720997073576,-0.016481533497073576,-0.022829189747073576,-0.018922939747073576,-0.015749111622073576,-0.018678799122073576,-0.014772549122073578,-0.016725674122073576,-0.021120205372073576,-0.009889736622073578,-0.012575283497073578,-0.014040127247073578,-0.007204189747073578,-0.016481533497073576,-0.013551845997073578,-0.019655361622073576,-0.015749111622073576,-0.018190517872073576,-0.016237392872073576,-0.013551845997073578,-0.013795986622073578,-0.005495205372073578,-0.009401455372073578,-0.006960049122073578,-0.013063564747073578,-0.014528408497073578,-0.011354580372073578,-0.007936611622073578,-0.001100674122073578,-0.0006123928720735781,-0.003542080372073578,-0.007448330372073578,-0.005739345997073578,-0.002809658497073578,0.001096591502926422,-0.00012411162207357808,-0.010378017872073578,-0.001344814747073578,-0.003297939747073578,0.003537997752926422,-0.001833095997073578,-0.007204189747073578,-0.006715908497073578,-0.003053799122073578,-0.003542080372073578,-0.003297939747073578,0.004270419627926422,0.005735263377926422,-0.0008565334970735781,-0.008180752247073578,0.007200107127926422,0.0003641696279264219,-0.003053799122073578,-0.006227627247073578,-0.008180752247073578,0.005735263377926422,0.002561435252926422,-0.003542080372073578,-0.001588955372073578,-0.005739345997073578,-0.004518642872073578,0.0006083102529264219,0.002073154002926422,0.004270419627926422,-0.004274502247073578,0.001829013377926422,0.007688388377926422,0.003537997752926422,0.003537997752926422,-0.002321377247073578,0.001096591502926422,0.010618075877926422,-0.004030361622073578,0.003049716502926422,-0.00012411162207357808,-0.001833095997073578,-0.004030361622073578,0.004758700877926422,-0.0006123928720735781,-0.005739345997073578,-0.004274502247073578,0.001584872752926422,-0.0008565334970735781,-0.001100674122073578,0.001096591502926422,-0.001588955372073578,0.0003641696279264219,-0.002809658497073578,0.003537997752926422,-0.002077236622073578,-0.0008565334970735781,0.005735263377926422,0.0003641696279264219,-0.003297939747073578,0.002073154002926422,0.003782138377926422,-0.006227627247073578,0.002317294627926422,-0.003786220997073578,-0.004762783497073578,0.006711825877926422,-0.0006123928720735781,0.0006083102529264219,0.001584872752926422,-0.005251064747073578,0.002073154002926422,0.0006083102529264219,-0.002321377247073578,-0.005739345997073578,-0.005251064747073578,-0.002565517872073578,0.001584872752926422,-0.004030361622073578,-0.008424892872073578,-0.00012411162207357808,-0.0008565334970735781,-0.003542080372073578,0.0006083102529264219,0.0003641696279264219,0.001096591502926422,0.0003641696279264219,0.002805575877926422,0.001096591502926422,-0.008669033497073578,0.001340732127926422,-0.004274502247073578,0.001096591502926422,-0.005006924122073578,0.003049716502926422,0.003293857127926422,0.005491122752926422,0.006467685252926422,0.003782138377926422,-0.005983486622073578,-0.001344814747073578,-0.006715908497073578,0.001340732127926422,-0.00012411162207357808,0.002317294627926422,0.002073154002926422,0.004026279002926422,0.0008524508779264219,0.002561435252926422,-0.001344814747073578,-0.004518642872073578,-0.010866299122073578,-0.002077236622073578,0.004514560252926422,-0.003297939747073578,-0.004518642872073578,0.005735263377926422,-0.002809658497073578,-0.005006924122073578,0.0003641696279264219,-0.0003682522470735781,-0.003053799122073578,0.001829013377926422,-0.002321377247073578,0.005246982127926422,0.003537997752926422,-0.0003682522470735781,0.003537997752926422,0.001340732127926422,-0.005251064747073578,-0.001344814747073578,-0.0003682522470735781,-0.002809658497073578,-0.003297939747073578,-0.001344814747073578,0.001340732127926422,-0.004274502247073578,-0.001100674122073578,-0.004030361622073578,0.0006083102529264219,-0.003297939747073578,-0.003297939747073578,0.004758700877926422,0.006955966502926422,-0.005983486622073578,0.002317294627926422,-0.0003682522470735781,0.0008524508779264219,-0.012331142872073578,0.002317294627926422,-0.002565517872073578,-0.003053799122073578,-0.003297939747073578,0.005979404002926422,-0.0006123928720735781,-0.002077236622073578,0.003782138377926422,-0.004030361622073578,-0.003297939747073578,0.00012002900292642192,-0.003297939747073578,0.005491122752926422,0.001096591502926422,0.001096591502926422,0.001829013377926422,0.001340732127926422,0.002317294627926422,-0.0008565334970735781,-0.005495205372073578,-0.001344814747073578,0.002317294627926422,0.001340732127926422,0.00012002900292642192,-0.001344814747073578,0.0003641696279264219,0.004270419627926422,0.003782138377926422,-0.002321377247073578,-0.001344814747073578,0.002073154002926422,-0.003786220997073578,0.002805575877926422,0.0008524508779264219,0.008664950877926422,0.002561435252926422,-0.001100674122073578,-0.004030361622073578,-0.002321377247073578,-0.001588955372073578,-0.001588955372073578,0.002805575877926422,0.002073154002926422,-0.002321377247073578,-0.00012411162207357808,0.002805575877926422,-0.001588955372073578,0.0003641696279264219,-0.0006123928720735781,-0.003542080372073578,-0.003542080372073578,-0.001344814747073578,0.005491122752926422,0.002561435252926422,-0.0003682522470735781,-0.010622158497073578,-0.005251064747073578,-0.006227627247073578,0.003049716502926422,0.0003641696279264219,-0.0006123928720735781,-0.008424892872073578,0.003049716502926422,0.0006083102529264219,-0.006227627247073578,-0.002565517872073578,-0.002321377247073578,0.0003641696279264219,0.003782138377926422,-0.001588955372073578,0.0003641696279264219,0.00012002900292642192,-0.001588955372073578,-0.004762783497073578,-0.004030361622073578,0.001829013377926422,0.0003641696279264219,0.003537997752926422,0.004758700877926422,-0.0008565334970735781,-0.0006123928720735781,0.0003641696279264219,-0.001588955372073578,-0.001833095997073578,-0.001100674122073578,-0.003786220997073578,0.0003641696279264219,-0.0008565334970735781,-0.003297939747073578,0.002317294627926422,-0.0008565334970735781,-0.0006123928720735781,0.001340732127926422,-0.002565517872073578,-0.005006924122073578,-0.004762783497073578,0.00012002900292642192,-0.0008565334970735781,-0.004030361622073578,0.004758700877926422,0.002073154002926422,-0.006227627247073578,0.0003641696279264219,-0.005983486622073578,-0.0008565334970735781,-0.001344814747073578,-0.004274502247073578,0.004026279002926422,0.00012002900292642192,-0.005251064747073578,-0.0003682522470735781,-0.0003682522470735781,0.001096591502926422,0.0006083102529264219,-0.002321377247073578,-0.001344814747073578,0.001340732127926422,-0.008180752247073578,-0.001833095997073578,-0.002565517872073578,-0.003297939747073578,0.001829013377926422,-0.001588955372073578,-0.005983486622073578,0.003049716502926422,0.0006083102529264219,-0.001344814747073578,0.002805575877926422,0.001096591502926422,0.001829013377926422,0.0003641696279264219,-0.003297939747073578,-0.00012411162207357808,0.002317294627926422,-0.004274502247073578,-0.001100674122073578,-0.004030361622073578,0.0003641696279264219,-0.003297939747073578,-0.001344814747073578,0.0003641696279264219,0.002073154002926422,-0.003542080372073578,0.001340732127926422,-0.001344814747073578,-0.002565517872073578,-0.003297939747073578,0.002317294627926422,0.005246982127926422,-0.003297939747073578,-0.001100674122073578,-0.001588955372073578,0.0008524508779264219,-0.006960049122073578,-0.006471767872073578,0.0006083102529264219,
